final_episode_id,id,route_label,start_time,end_time,rows,latitude_start,longitude_start,latitude_end,longitude_end,primary_serving_cell_key,primary_serving_eci,primary_serving_pci,primary_earfcn,primary_band,min_actual_tp,median_actual_tp,max_expected_tp,max_expected_gap,min_actual_expected_ratio,max_row_priority,mean_row_priority,max_row_impact,mean_row_impact,max_row_confidence,mean_row_confidence,consensus_rows,statistical_only_rows,ml_only_rows,dominant_statistical_type,dominant_ml_type,dominant_impact_family,fusion_source_mode,duration_seconds,span_seconds_inclusive,observed_anomalous_seconds,episode_density_0_1,longest_consecutive_run_seconds,distance_affected_m,agreement_pct,underperform_vs_p75_flag_rows,underperform_vs_rb_p75_flag_rows,low_rb_efficiency_high_rb_flag_rows,ca_underperformance_flag_rows,radio_limited_degradation_flag_rows,rolling_drop_flag_rows,sudden_drop_flag_rows,rolling_sustained_degradation_flag_rows,ml_q75_resource_underperformance_flag_rows,ml_hgb_resource_underperformance_flag_rows,ml_hgb_temporal_underperformance_flag_rows,near_handover_execution_flag_rows,near_handover_failure_flag_rows,near_rach_failure_flag_rows,near_ca_activation_change_flag_rows,strong_direct_evidence_rows,direct_evidence_coverage_0_1,coverage_planning_review_flag,episode_persistence_score_0_100,episode_impact_score_0_100,episode_detection_confidence_0_100,episode_final_priority_0_100,episode_impact_severity,episode_detection_confidence,final_episode_handoff_flag,episode_priority_severity
LTE-TP-EP-001879,542020041221088+20250828135237+Fiji-Nadi-LTE-DL-D!20250828135054,Fiji-Nadi-LTE-DL-D,2025-08-28 03:48:57+02:00,2025-08-28 03:48:57+02:00,1,-17.6139255,177.4520431,-17.6139255,177.4520431,ECI:3636033.0,3636033.0,232.0,41384.0,41.0,7.090296,7.090296,,,,55.66,55.66,45.18,45.18,68.47,68.47,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,25.36078480623632,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1.0,True,17.0,38.14,61.35,48.58,Medium,High,False,Not handed off
LTE-TP-EP-000306,542020041221088+20250827120512+Fiji-Nadi-LTE-DL-D!20250827112702,Fiji-Nadi-LTE-DL-D,2025-08-27 01:26:04+02:00,2025-08-27 01:26:04+02:00,1,-17.7764827,177.4328858,-17.7764827,177.4328858,ECI:1067070.0,1067070.0,129.0,40790.0,41.0,11.72344,11.72344,40.58755643920536,28.864116439205358,0.28884320783292583,55.65,55.65,54.34,54.34,57.24,57.24,0,1,0,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1.0,True,17.0,45.0,52.93,48.57,Medium,Medium,False,Not handed off
LTE-TP-EP-001573,542020041221088+20250828124303+Fiji-Nadi-LTE-DL-D!20250828124223,Fiji-Nadi-LTE-DL-D,2025-08-28 02:40:31+02:00,2025-08-28 02:40:31+02:00,1,-17.62103068,177.43967786,-17.62103068,177.43967786,ECI:3640385.0,3640385.0,275.0,41384.0,41.0,3.14988,3.14988,13.996742992629795,10.846862992629795,0.22504378351868137,55.64,55.64,49.03,49.03,63.72,63.72,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.32534750669769363,0.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,1.0,False,17.0,41.02,57.79,48.57,Medium,Medium,False,Not handed off
LTE-TP-EP-000017,542020041221088+20250827094725+Fiji-Nadi-LTE-DL-D!20250827094401,Fiji-Nadi-LTE-DL-D,2025-08-26 23:43:21+02:00,2025-08-26 23:43:21+02:00,1,-17.81453451,177.39704089,-17.81453451,177.39704089,ECI:1065267.0,1065267.0,151.0,41186.0,41.0,13.72844,13.72844,60.097231750000006,46.36879175000001,0.22843714427828032,55.63,55.63,52.7,52.7,59.22,59.22,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,10.59746613416784,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1.0,False,17.0,43.78,54.41,48.56,Medium,Medium,False,Not handed off
LTE-TP-EP-001220,542020041221088+20250828105207+Fiji-Nadi-LTE-DL-D!20250828105141,Fiji-Nadi-LTE-DL-D,2025-08-28 00:50:07+02:00,2025-08-28 00:50:07+02:00,1,-17.6489329,177.4451942,-17.6489329,177.4451942,ECI:1078590.0,1078590.0,163.0,40790.0,41.0,0.683328,0.683328,0.6785685887378166,-0.004759411262183488,1.0070138985817725,55.63,55.63,34.87,34.87,81.0,81.0,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,3.4820971613621805,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,1.0,False,17.0,30.4,70.75,48.56,Medium,High,False,Not handed off
LTE-TP-EP-000447,542020041221088+20250827123858+Fiji-Nadi-LTE-DL-D!20250827115524,Fiji-Nadi-LTE-DL-D,2025-08-27 01:54:08+02:00,2025-08-27 01:54:08+02:00,1,-17.7750094,177.3677763,-17.7750094,177.3677763,ECI:1066814.0,1066814.0,156.0,40790.0,41.0,52.962223,52.962223,115.64614679370239,62.683923793702384,0.45796790008471,55.61,55.61,51.7,51.7,60.39,60.39,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,9.482657153552427,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1.0,False,17.0,43.03,55.29,48.55,Medium,Medium,False,Not handed off
LTE-TP-EP-000405,542020041221088+20250827123437+Fiji-Nadi-LTE-DL-D!20250827114425,Fiji-Nadi-LTE-DL-D,2025-08-27 01:43:48+02:00,2025-08-27 01:43:48+02:00,1,-17.79229421,177.39514288,-17.79229421,177.39514288,ECI:1069126.0,1069126.0,138.0,9310.0,28.0,7.249272,7.249272,,,,55.58,55.58,74.63,74.63,32.29,32.29,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.06261476603678273,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1.0,True,17.0,60.22,34.22,48.52,High,Low,False,Not handed off
LTE-TP-EP-001198,542020041221088+20250828104747+Fiji-Nadi-LTE-DL-D!20250828104718,Fiji-Nadi-LTE-DL-D,2025-08-28 00:46:58+02:00,2025-08-28 00:46:58+02:00,1,-17.64555665,177.43548043,-17.64555665,177.43548043,ECI:1082687.0,1082687.0,0.0,40988.0,41.0,27.68316,27.68316,88.404305,60.72114499999999,0.31314266878745334,55.57,55.57,47.09,47.09,65.94,65.94,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,9.925376738070575,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1.0,False,17.0,39.57,59.46,48.52,Medium,Medium,False,Not handed off
LTE-TP-EP-001351,542020041221088+20250828115053+Fiji-Nadi-LTE-DL-D!20250828112640,Fiji-Nadi-LTE-DL-D,2025-08-28 01:25:08+02:00,2025-08-28 01:25:08+02:00,1,-17.6034745,177.4597291,-17.6034745,177.4597291,ECI:1077535.0,1077535.0,187.0,1850.0,3.0,32.96527,32.96527,103.049195,70.083925,0.3198983747519813,55.57,55.57,51.38,51.38,60.7,60.7,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,4.7479029177201255,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1.0,False,17.0,42.78,55.53,48.52,Medium,Medium,False,Not handed off
LTE-TP-EP-001605,542020041221088+20250828124943+Fiji-Nadi-LTE-DL-D!20250828124907,Fiji-Nadi-LTE-DL-D,2025-08-28 02:48:23+02:00,2025-08-28 02:48:23+02:00,1,-17.6262018,177.4480621,-17.6262018,177.4480621,ECI:1077963.0,1077963.0,376.0,356.0,1.0,8.259016,8.259016,,,,55.57,55.57,62.09,62.09,47.61,47.61,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,25.718176821437094,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1.0,True,17.0,50.82,45.71,48.52,Medium,Medium,False,Not handed off
LTE-TP-EP-000743,542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,Fiji-Nadi-LTE-DL-D,2025-08-27 03:36:15+02:00,2025-08-27 03:36:15+02:00,1,-17.78586032,177.42379523,-17.78586032,177.42379523,ECI:1065524.0,1065524.0,133.0,41186.0,41.0,17.60108,17.60108,51.598036845598855,33.99695684559886,0.3411191796437758,55.57,55.57,48.08,48.08,64.72,64.72,0,1,0,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.048769419696632975,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,1.0,True,17.0,40.31,58.54,48.51,Medium,Medium,False,Not handed off
LTE-TP-EP-000939,542020041221088+20250827151812+Fiji-Nadi-LTE-DL-D!20250827151738,Fiji-Nadi-LTE-DL-D,2025-08-27 05:16:20+02:00,2025-08-27 05:16:20+02:00,1,-17.74686771,177.44405761,-17.74686771,177.44405761,ECI:1068575.0,1068575.0,122.0,1850.0,3.0,55.795166,55.795166,99.32182546746196,43.52665946746196,0.5617613826306346,55.53,55.53,39.2,39.2,75.49,75.49,0,1,0,radio_limited_degradation,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.024125945557793207,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1.0,True,17.0,33.65,66.62,48.49,Medium,High,False,Not handed off
LTE-TP-EP-001742,542020041221088+20250828132555+Fiji-Nadi-LTE-DL-D!20250828131914,Fiji-Nadi-LTE-DL-D,2025-08-28 03:18:33+02:00,2025-08-28 03:18:33+02:00,1,-17.62234565,177.46881425,-17.62234565,177.46881425,ECI:1080631.0,1080631.0,178.0,41384.0,41.0,11.21824,11.21824,47.0651145,35.8468745,0.2383557358603685,55.54,55.54,50.0,50.0,62.3,62.3,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.16201462078299816,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1.0,False,17.0,41.75,56.72,48.49,Medium,Medium,False,Not handed off
LTE-TP-EP-000281,542020041221088+20250827114430+Fiji-Nadi-LTE-DL-D!20250827111604,Fiji-Nadi-LTE-DL-D,2025-08-27 01:14:10+02:00,2025-08-27 01:14:10+02:00,1,-17.7524277,177.4543974,-17.7524277,177.4543974,ECI:3625788.0,3625788.0,115.0,41186.0,41.0,9.644,9.644,41.037212749999995,31.393212749999996,0.23500621396369084,55.51,55.51,49.93,49.93,62.34,62.34,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,12.071452818973603,0.0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,5,1.0,False,17.0,41.7,56.76,48.47,Medium,Medium,False,Not handed off
LTE-TP-EP-000538,542020041221088+20250827131944+Fiji-Nadi-LTE-DL-D!20250827121729,Fiji-Nadi-LTE-DL-D,2025-08-27 02:16:13+02:00,2025-08-27 02:16:13+02:00,1,-17.7985057,177.41629768,-17.7985057,177.41629768,ECI:1064754.0,1064754.0,147.0,41186.0,41.0,15.599048,15.599048,60.097231750000006,44.49818375000001,0.25956350310594795,55.51,55.51,47.61,47.61,65.17,65.17,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,8.368056934830802,0.0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,5,1.0,True,17.0,39.96,58.88,48.47,Medium,Medium,False,Not handed off
LTE-TP-EP-002042,542020041221088+20250828142038+Fiji-Nadi-LTE-DL-D!20250828142010,Fiji-Nadi-LTE-DL-D,2025-08-28 04:19:29+02:00,2025-08-28 04:19:29+02:00,1,-17.6065911,177.4593309,-17.6065911,177.4593309,ECI:1076541.0,1076541.0,182.0,40790.0,41.0,3.46788,3.46788,,,,55.45,55.45,57.86,57.86,52.5,52.5,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,20.6128213730771,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1.0,True,17.0,47.64,49.38,48.42,Medium,Medium,False,Not handed off
LTE-TP-EP-000620,542020041221088+20250827134107+Fiji-Nadi-LTE-DL-D!20250827130537,Fiji-Nadi-LTE-DL-D,2025-08-27 03:03:56+02:00,2025-08-27 03:03:56+02:00,1,-17.78074652,177.43094402,-17.78074652,177.43094402,ECI:1072662.0,1072662.0,394.0,500.0,1.0,7.050904,7.050904,18.743888688582192,11.692984688582193,0.37617082117517303,55.39,55.39,43.42,43.42,70.02,70.02,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.31141264489020287,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1.0,False,17.0,36.82,62.52,48.38,Medium,High,False,Not handed off
LTE-TP-EP-001487,542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,Fiji-Nadi-LTE-DL-D,2025-08-28 02:16:04+02:00,2025-08-28 02:16:04+02:00,1,-17.6036458,177.4526018,-17.6036458,177.4526018,ECI:1076799.0,1076799.0,184.0,40988.0,41.0,35.581768,35.581768,111.79482125,76.21305325,0.3182774264688938,55.4,55.4,54.54,54.54,56.44,56.44,0,1,0,radio_p75_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,1.2925763508736345,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,False,17.0,45.16,52.33,48.38,Medium,Medium,False,Not handed off
LTE-TP-EP-001293,542020041221088+20250828113831+Fiji-Nadi-LTE-DL-D!20250828110657,Fiji-Nadi-LTE-DL-D,2025-08-28 01:06:44+02:00,2025-08-28 01:06:44+02:00,1,-17.62744098,177.48036245,-17.62744098,177.48036245,ECI:1077823.0,1077823.0,352.0,40988.0,41.0,6.551808,6.551808,,,,55.32,55.32,68.07,68.07,39.74,39.74,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,8.079284542963219,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1.0,True,17.0,55.3,39.8,48.33,High,Low,False,Not handed off
LTE-TP-EP-002123,542020041221088+20250828153842+Fiji-Nadi-LTE-DL-D!20250828152712,Fiji-Nadi-LTE-DL-D,2025-08-28 05:26:13+02:00,2025-08-28 05:26:13+02:00,1,-17.6794267,177.3960151,-17.6794267,177.3960151,ECI:1079367.0,1079367.0,318.0,9310.0,28.0,2.6665199,2.6665199,12.311133045226573,9.644613145226572,0.21659419081933295,55.3,55.3,49.63,49.63,62.22,62.22,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,13.68286604997391,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1.0,False,17.0,41.47,56.66,48.31,Medium,Medium,False,Not handed off
LTE-TP-EP-000050,542020041221088+20250827095145+Fiji-Nadi-LTE-DL-D!20250827095034,Fiji-Nadi-LTE-DL-D,2025-08-26 23:50:11+02:00,2025-08-26 23:50:11+02:00,1,-17.8160862,177.3955883,-17.8160862,177.3955883,ECI:1067570.0,1067570.0,145.0,41186.0,41.0,6.2672,6.2672,,,,55.28,55.28,69.06,69.06,38.44,38.44,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,24.41749331499197,0.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,2,1.0,True,17.0,56.04,38.83,48.3,High,Low,False,Not handed off
LTE-TP-EP-002119,542020041221088+20250828153602+Fiji-Nadi-LTE-DL-D!20250828152027,Fiji-Nadi-LTE-DL-D,2025-08-28 05:20:06+02:00,2025-08-28 05:20:06+02:00,1,-17.6764508,177.4018305,-17.6764508,177.4018305,ECI:1075743.0,1075743.0,159.0,1850.0,3.0,4.408984,4.408984,,,,55.29,55.29,54.57,54.57,56.17,56.17,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,14.463689534150326,0.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1.0,True,17.0,45.18,52.13,48.3,Medium,Medium,False,Not handed off
LTE-TP-EP-001395,542020041221088+20250828121001+Fiji-Nadi-LTE-DL-D!20250828114201,Fiji-Nadi-LTE-DL-D,2025-08-28 01:40:19+02:00,2025-08-28 01:40:19+02:00,1,-17.60337016,177.45341427,-17.60337016,177.45341427,ECI:1076789.0,1076789.0,184.0,41384.0,41.0,2.307112,2.307112,12.10318374924102,9.79607174924102,0.19062025726451332,55.27,55.27,49.04,49.04,62.88,62.88,0,1,0,rolling_local_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.2244253695121551,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,False,17.0,41.03,57.16,48.29,Medium,Medium,False,Not handed off
LTE-TP-EP-002189,542020041221088+20250829103754+Nawaka-LTE-DL!20250829103644,Nawaka-LTE-DL,2025-08-29 00:36:15+02:00,2025-08-29 00:36:15+02:00,1,-17.8128905,177.4432648,-17.8128905,177.4432648,ECI:1064982.0,1064982.0,469.0,500.0,1.0,4.786312,4.786312,,,,55.28,55.28,62.25,62.25,46.75,46.75,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1.0,True,17.0,50.94,45.06,48.29,Medium,Medium,False,Not handed off
LTE-TP-EP-001093,542020041221088+20250827161234+Fiji-Nadi-LTE-DL-D!20250827161029,Fiji-Nadi-LTE-DL-D,2025-08-27 06:10:00+02:00,2025-08-27 06:10:00+02:00,1,-17.8144266,177.4421303,-17.8144266,177.4421303,ECI:1065012.0,1065012.0,469.0,41186.0,41.0,9.7952,9.7952,41.037212749999995,31.242012749999994,0.23869067472181088,55.25,55.25,49.45,49.45,62.34,62.34,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,12.31289615980094,0.0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,6,1.0,False,17.0,41.34,56.76,48.28,Medium,Medium,False,Not handed off
LTE-TP-EP-002047,542020041221088+20250828142518+Fiji-Nadi-LTE-DL-D!20250828142442,Fiji-Nadi-LTE-DL-D,2025-08-28 04:23:39+02:00,2025-08-28 04:23:39+02:00,1,-17.60489101,177.45466249,-17.60489101,177.45466249,ECI:1076791.0,1076791.0,183.0,41384.0,41.0,2.054448,2.054448,13.614264019246928,11.559816019246927,0.15090408097680197,55.26,55.26,53.34,53.34,57.61,57.61,0,1,0,rolling_local_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.045602301003976366,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,False,17.0,44.26,53.21,48.28,Medium,Medium,False,Not handed off
LTE-TP-EP-001482,542020041221088+20250828122402+Fiji-Nadi-LTE-DL-D!20250828121612,Fiji-Nadi-LTE-DL-D,2025-08-28 02:15:39+02:00,2025-08-28 02:15:39+02:00,1,-17.6035999,177.4527377,-17.6035999,177.4527377,ECI:1076799.0,1076799.0,184.0,40988.0,41.0,10.2023115,10.2023115,24.87730248736048,14.67499098736048,0.4101052155949598,55.21,55.21,35.17,35.17,79.71,79.71,0,1,0,sudden_drop,normal,temporal,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.986602785329667,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1.0,False,17.0,30.63,69.78,48.25,Medium,High,False,Not handed off
LTE-TP-EP-000243,542020041221088+20250827112048+Fiji-Nadi-LTE-DL-D!20250827110300,Fiji-Nadi-LTE-DL-D,2025-08-27 01:02:01+02:00,2025-08-27 01:02:01+02:00,1,-17.7786607,177.4888476,-17.7786607,177.4888476,ECI:1070406.0,1070406.0,333.0,9310.0,28.0,21.651728,21.651728,81.009805,59.358077,0.267272930727336,55.18,55.18,49.09,49.09,62.62,62.62,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,18.339089057983905,0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,3,1.0,True,17.0,41.07,56.96,48.22,Medium,Medium,False,Not handed off
LTE-TP-EP-000432,542020041221088+20250827123638+Fiji-Nadi-LTE-DL-D!20250827114845,Fiji-Nadi-LTE-DL-D,2025-08-27 01:48:14+02:00,2025-08-27 01:48:14+02:00,1,-17.77664351,177.37628328,-17.77664351,177.37628328,ECI:1066816.0,1066816.0,158.0,40988.0,41.0,9.126768,9.126768,,,,55.15,55.15,59.06,59.06,50.38,50.38,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.3448100668113445,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3,1.0,True,17.0,48.54,47.78,48.2,Medium,Medium,False,Not handed off
LTE-TP-EP-000019,542020041221088+20250827094725+Fiji-Nadi-LTE-DL-D!20250827094401,Fiji-Nadi-LTE-DL-D,2025-08-26 23:43:45+02:00,2025-08-26 23:43:45+02:00,1,-17.8128552,177.3986836,-17.8128552,177.3986836,ECI:1064756.0,1064756.0,151.0,41186.0,41.0,16.26304,16.26304,60.097231750000006,43.83419175,0.2706121318142079,55.14,55.14,45.8,45.8,66.55,66.55,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,10.922459966283215,0.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,4,1.0,False,17.0,38.6,59.91,48.19,Medium,Medium,False,Not handed off
LTE-TP-EP-002100,542020041221088+20250828143859+Fiji-Nadi-LTE-DL-D!20250828143815,Fiji-Nadi-LTE-DL-D,2025-08-28 04:37:03+02:00,2025-08-28 04:37:03+02:00,1,-17.62070676,177.437914,-17.62070676,177.437914,ECI:1079062.0,1079062.0,169.0,500.0,1.0,13.473832,13.473832,43.970293999999996,30.496461999999994,0.3064303368087555,55.11,55.11,40.53,40.53,72.92,72.92,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.05932974135900136,0.0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,5,1.0,False,17.0,34.65,64.69,48.17,Medium,High,False,Not handed off
LTE-TP-EP-000104,542020041221088+20250827102526+Fiji-Nadi-LTE-DL-D!20250827102354,Fiji-Nadi-LTE-DL-D,2025-08-27 00:23:20+02:00,2025-08-27 00:23:20+02:00,1,-17.8071242,177.4241827,-17.8071242,177.4241827,ECI:1064724.0,1064724.0,147.0,500.0,1.0,23.352505,23.352505,85.55677,62.204265,0.2729474827065117,55.07,55.07,50.18,50.18,61.04,61.04,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,12.684921320658496,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1.0,False,17.0,41.88,55.78,48.14,Medium,Medium,False,Not handed off
LTE-TP-EP-002021,542020041221088+20250828141618+Fiji-Nadi-LTE-DL-D!20250828141538,Fiji-Nadi-LTE-DL-D,2025-08-28 04:14:16+02:00,2025-08-28 04:14:16+02:00,1,-17.61222773,177.45756665,-17.61222773,177.45756665,ECI:1082133.0,1082133.0,185.0,500.0,1.0,3.097512,3.097512,,,,55.07,55.07,59.16,59.16,50.07,50.07,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,0.02761538176063627,0.0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,3,1.0,True,17.0,48.62,47.55,48.14,Medium,Medium,False,Not handed off
LTE-TP-EP-001225,542020041221088+20250828105428+Fiji-Nadi-LTE-DL-D!20250828105353,Fiji-Nadi-LTE-DL-D,2025-08-28 00:52:46+02:00,2025-08-28 00:52:46+02:00,1,-17.6548863,177.4389834,-17.6548863,177.4389834,ECI:1082655.0,1082655.0,8.0,1850.0,3.0,41.76428,41.76428,115.36553,73.60125000000001,0.3620169733541726,55.02,55.02,50.68,50.68,60.32,60.32,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,18.169964234935343,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.0,False,17.0,42.26,55.24,48.1,Medium,Medium,False,Not handed off
LTE-TP-EP-001814,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,Fiji-Nadi-LTE-DL-D,2025-08-28 03:35:00+02:00,2025-08-28 03:35:01+02:00,2,-17.6165681,177.4606117,-17.61656928,177.46061213,ECI:1080641.0,1080641.0,353.0,40988.0,41.0,7.967192,9.497148,43.68767,32.660565999999996,0.24581426984245988,53.82,53.495000000000005,47.92,47.870000000000005,61.04,60.370000000000005,0,2,0,ca_underperformance,normal,capability,statistical_only_retained,1.0,2.0,2.0,1.0,2.0,4.908652751053019,0.0,2,2,1,2,0,0,0,1,0,0,0,2,0,0,2,8,1.0,False,24.0,41.93,55.61,48.09,Medium,Medium,True,Medium
LTE-TP-EP-000719,542020041221088+20250827135208+Fiji-Nadi-LTE-DL-D!20250827132735,Fiji-Nadi-LTE-DL-D,2025-08-27 03:26:46+02:00,2025-08-27 03:26:46+02:00,1,-17.77666622,177.43340226,-17.77666622,177.43340226,ECI:1067153.0,1067153.0,131.0,41384.0,41.0,30.038168,30.038168,98.07729499999999,68.039127,0.3062703554375149,55.0,55.0,51.15,51.15,59.7,59.7,0,1,0,rb_conditioned_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,7.518772021875911,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1.0,False,17.0,42.61,54.78,48.09,Medium,Medium,False,Not handed off
LTE-TP-EP-001811,542020041221088+20250828134116+Fiji-Nadi-LTE-DL-D!20250828133502,Fiji-Nadi-LTE-DL-D,2025-08-28 03:34:36+02:00,2025-08-28 03:34:36+02:00,1,-17.617801,177.46244,-17.617801,177.46244,ECI:1076289.0,1076289.0,179.0,40988.0,41.0,8.176032,8.176032,,,,54.98,54.98,62.38,62.38,45.93,45.93,0,1,0,radio_limited_degradation,normal,radio,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,23.520191434650634,0.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,3,1.0,True,17.0,51.04,44.45,48.07,Medium,Medium,False,Not handed off
LTE-TP-EP-000235,542020041221088+20250827111708+Fiji-Nadi-LTE-DL-D!20250827110046,Fiji-Nadi-LTE-DL-D,2025-08-27 00:59:22+02:00,2025-08-27 00:59:22+02:00,1,-17.77997,177.484594,-17.77997,177.484594,ECI:1073462.0,1073462.0,81.0,40790.0,41.0,11.491168,11.491168,49.4498,37.958632,0.23238047474408388,54.95,54.95,51.06,51.06,59.7,59.7,0,1,0,ca_underperformance,normal,capability,statistical_only_retained,0.0,1.0,1.0,1.0,1.0,5.405305313877603,0.0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1.0,False,17.0,42.54,54.78,48.05,Medium,Medium,False,Not handed off
