site_sector_ID,siteID,sectors_count,sectorID,Requires_Planning,Azimuth,Latitude,Longitude,Freq Band,Cell Radius,RSI,PCI,Mod4,Unnamed: 15,PCI_numeric,Mod4_numeric,Expected_Mod4,Mod4_Matches
SIN6307-4,SIN6307,4,94,False,320,30.610726,32.287011,N41,7000,305.0,374.0,2.0,,374.0,2.0,2.0,True
SIN6310-1,SIN6310,3,91,False,0,27.871459,34.304209,N41,7000,260.0,472.0,0.0,,472.0,0.0,0.0,True
SIN6310-2,SIN6310,3,92,False,90,27.871459,34.304209,N41,7000,255.0,226.0,2.0,,226.0,2.0,2.0,True
SIN6310-3,SIN6310,3,93,False,210,27.871459,34.304209,N41,7000,250.0,35.0,3.0,,35.0,3.0,3.0,True
SIN6327-1,SIN6327,4,91,False,55,27.09597,33.83936,N41,7000,800.0,949.0,1.0,,949.0,1.0,1.0,True
SIN6327-2,SIN6327,4,92,False,135,27.09597,33.83936,N41,7000,790.0,872.0,0.0,,872.0,0.0,0.0,True
SIN6327-3,SIN6327,4,93,False,270,27.09597,33.83936,N41,7000,770.0,966.0,2.0,,966.0,2.0,2.0,True
SIN6327-4,SIN6327,4,94,False,335,27.09597,33.83936,N41,7000,765.0,967.0,3.0,,967.0,3.0,3.0,True
SIN6329-1,SIN6329,4,91,False,60,29.9778,32.4895,N41,7000,410.0,611.0,3.0,,611.0,3.0,3.0,True
SIN6329-2,SIN6329,4,92,False,130,29.9778,32.4895,N41,7000,405.0,612.0,0.0,,612.0,0.0,0.0,True
SIN6329-3,SIN6329,4,93,False,240,29.9778,32.4895,N41,7000,400.0,613.0,1.0,,613.0,1.0,1.0,True
SIN6329-4,SIN6329,4,94,False,340,29.9778,32.4895,N41,7000,395.0,110.0,2.0,,110.0,2.0,2.0,True
SIN6333-1,SIN6333,4,91,False,40,27.910311,34.318505,N41,7000,275.0,281.0,1.0,,281.0,1.0,1.0,True
SIN6333-2,SIN6333,4,92,False,115,27.910311,34.318505,N41,7000,270.0,443.0,3.0,,443.0,3.0,3.0,True
SIN6333-3,SIN6333,4,93,False,240,27.910311,34.318505,N41,7000,265.0,754.0,2.0,,754.0,2.0,2.0,True
SIN6333-4,SIN6333,4,94,False,305,27.910311,34.318505,N41,7000,240.0,784.0,0.0,,784.0,0.0,0.0,True
SIN6334-1,SIN6334,4,91,False,20,31.242489,32.275127,N41,7000,145.0,519.0,3.0,,519.0,3.0,3.0,True
SIN6334-2,SIN6334,4,92,False,125,31.242489,32.275127,N41,7000,105.0,650.0,2.0,,650.0,2.0,2.0,True
SIN6334-3,SIN6334,4,93,False,220,31.242489,32.275127,N41,7000,100.0,1001.0,1.0,,1001.0,1.0,1.0,True
SIN6334-4,SIN6334,4,94,False,320,31.242489,32.275127,N41,7000,95.0,16.0,0.0,,16.0,0.0,0.0,True
SIN6339-1,SIN6339,4,91,False,20,29.483495,32.4395,N41,7000,310.0,81.0,1.0,,81.0,1.0,1.0,True
SIN6339-2,SIN6339,4,92,False,110,29.483495,32.4395,N41,7000,305.0,82.0,2.0,,82.0,2.0,2.0,True
SIN6339-3,SIN6339,4,93,False,170,29.483495,32.4395,N41,7000,300.0,83.0,3.0,,83.0,3.0,3.0,True
SIN6339-4,SIN6339,4,94,False,310,29.483495,32.4395,N41,7000,295.0,564.0,0.0,,564.0,0.0,0.0,True
SIN6341-1,SIN6341,4,91,False,0,27.10078,33.82997,N41,7000,235.0,873.0,1.0,,873.0,1.0,1.0,True
SIN6341-2,SIN6341,4,92,False,90,27.10078,33.82997,N41,7000,230.0,874.0,2.0,,874.0,2.0,2.0,True
SIN6341-3,SIN6341,4,93,False,180,27.10078,33.82997,N41,7000,225.0,875.0,3.0,,875.0,3.0,3.0,True
SIN6341-4,SIN6341,4,94,False,270,27.10078,33.82997,N41,7000,220.0,908.0,0.0,,908.0,0.0,0.0,True
SIN6342-1,SIN6342,4,91,False,0,28.028,34.4338,N41,7000,235.0,788.0,0.0,,788.0,0.0,0.0,True
SIN6342-2,SIN6342,4,92,False,95,28.028,34.4338,N41,7000,230.0,675.0,3.0,,675.0,3.0,3.0,True
SIN6342-3,SIN6342,4,93,False,160,28.028,34.4338,N41,7000,225.0,657.0,1.0,,657.0,1.0,1.0,True
SIN6342-4,SIN6342,4,94,False,240,28.028,34.4338,N41,7000,220.0,438.0,2.0,,438.0,2.0,2.0,True
SIN6354-1,SIN6354,4,91,False,40,29.69733,32.33611,N41,7000,20.0,93.0,1.0,,93.0,1.0,1.0,True
SIN6354-2,SIN6354,4,92,False,140,29.69733,32.33611,N41,7000,15.0,94.0,2.0,,94.0,2.0,2.0,True
SIN6354-3,SIN6354,4,93,False,250,29.69733,32.33611,N41,7000,10.0,95.0,3.0,,95.0,3.0,3.0,True
SIN6354-4,SIN6354,4,94,False,290,29.69733,32.33611,N41,7000,5.0,648.0,0.0,,648.0,0.0,0.0,True
SIN6367-1,SIN6367,4,91,False,0,27.917287,34.328856,N41,7000,475.0,658.0,2.0,,658.0,2.0,2.0,True
SIN6367-2,SIN6367,4,92,False,70,27.917287,34.328856,N41,7000,470.0,76.0,0.0,,76.0,0.0,0.0,True
SIN6367-3,SIN6367,4,93,False,210,27.917287,34.328856,N41,7000,465.0,541.0,1.0,,541.0,1.0,1.0,True
SIN6367-4,SIN6367,4,94,False,285,27.917287,34.328856,N41,7000,460.0,599.0,3.0,,599.0,3.0,3.0,True
SIN6398-1,SIN6398,4,91,False,0,27.19509,33.83079,N41,7000,105.0,161.0,1.0,,161.0,1.0,1.0,True
SIN6398-2,SIN6398,4,92,False,110,27.19509,33.83079,N41,7000,100.0,464.0,0.0,,464.0,0.0,0.0,True
SIN6398-3,SIN6398,4,93,False,180,27.19509,33.83079,N41,7000,85.0,395.0,3.0,,395.0,3.0,3.0,True
SIN6398-4,SIN6398,4,94,False,255,27.19509,33.83079,N41,7000,80.0,502.0,2.0,,502.0,2.0,2.0,True
SIN6402-1,SIN6402,3,91,False,50,29.430804,32.482463,N41,7000,120.0,897.0,1.0,,897.0,1.0,1.0,True
SIN6402-2,SIN6402,3,92,False,275,29.430804,32.482463,N41,7000,115.0,898.0,2.0,,898.0,2.0,2.0,True
SIN6402-3,SIN6402,3,93,False,335,29.430804,32.482463,N41,7000,110.0,899.0,3.0,,899.0,3.0,3.0,True
SIN6405-1,SIN6405,4,91,False,0,27.222194,33.804333,N41,7000,150.0,386.0,2.0,,386.0,2.0,2.0,True
SIN6405-2,SIN6405,4,92,False,75,27.222194,33.804333,N41,7000,145.0,667.0,3.0,,667.0,3.0,3.0,True
SIN6405-3,SIN6405,4,93,False,180,27.222194,33.804333,N41,7000,140.0,365.0,1.0,,365.0,1.0,1.0,True
SIN6405-4,SIN6405,4,94,False,280,27.222194,33.804333,N41,7000,135.0,764.0,0.0,,764.0,0.0,0.0,True
SIN6407-1,SIN6407,3,91,False,50,29.83722,32.6272,N41,7000,60.0,260.0,0.0,,260.0,0.0,0.0,True
SIN6407-2,SIN6407,3,92,False,110,29.83722,32.6272,N41,7000,10.0,261.0,1.0,,261.0,1.0,1.0,True
SIN6407-3,SIN6407,3,93,False,190,29.83722,32.6272,N41,7000,705.0,262.0,2.0,,262.0,2.0,2.0,True
SIN6418-1,SIN6418,3,91,False,65,27.37665,33.6702,N41,7000,145.0,124.0,0.0,,124.0,0.0,0.0,True
SIN6418-2,SIN6418,3,92,False,180,27.37665,33.6702,N41,7000,105.0,255.0,3.0,,255.0,3.0,3.0,True
SIN6418-3,SIN6418,3,93,False,320,27.37665,33.6702,N41,7000,95.0,62.0,2.0,,62.0,2.0,2.0,True
SIN6425-1,SIN6425,3,91,False,25,28.01085,34.43279,N41,7000,65.0,748.0,0.0,,748.0,0.0,0.0,True
SIN6425-2,SIN6425,3,92,False,90,28.01085,34.43279,N41,7000,60.0,413.0,1.0,,413.0,1.0,1.0,True
SIN6425-3,SIN6425,3,93,False,290,28.01085,34.43279,N41,7000,55.0,3.0,3.0,,3.0,3.0,3.0,True
SIN6427-3,SIN6427,2,93,False,160,28.04162,34.43146,N41,7000,0.0,209.0,1.0,,209.0,1.0,1.0,True
SIN6427-4,SIN6427,2,94,False,300,28.04162,34.43146,N41,7000,710.0,727.0,3.0,,727.0,3.0,3.0,True
SIN6429-1,SIN6429,4,91,False,10,27.30501,33.72695,N41,7000,30.0,68.0,0.0,,68.0,0.0,0.0,True
SIN6429-2,SIN6429,4,92,False,90,27.30501,33.72695,N41,7000,25.0,390.0,2.0,,390.0,2.0,2.0,True
SIN6429-3,SIN6429,4,93,False,215,27.30501,33.72695,N41,7000,20.0,61.0,1.0,,61.0,1.0,1.0,True
SIN6429-4,SIN6429,4,94,False,295,27.30501,33.72695,N41,7000,15.0,367.0,3.0,,367.0,3.0,3.0,True
SIN6430-1,SIN6430,4,91,False,40,27.29826,33.74458,N41,7000,105.0,427.0,3.0,,427.0,3.0,3.0,True
SIN6430-2,SIN6430,4,92,False,115,27.29826,33.74458,N41,7000,100.0,66.0,2.0,,66.0,2.0,2.0,True
SIN6430-3,SIN6430,4,93,False,180,27.29826,33.74458,N41,7000,95.0,317.0,1.0,,317.0,1.0,1.0,True
SIN6430-4,SIN6430,4,94,False,320,27.29826,33.74458,N41,7000,75.0,716.0,0.0,,716.0,0.0,0.0,True
SIN6431-1,SIN6431,3,91,False,90,27.02437,33.88581,N41,7000,360.0,1005.0,1.0,,1005.0,1.0,1.0,True
SIN6431-2,SIN6431,3,92,False,140,27.02437,33.88581,N41,7000,345.0,992.0,0.0,,992.0,0.0,0.0,True
SIN6431-3,SIN6431,3,93,False,340,27.02437,33.88581,N41,7000,330.0,971.0,3.0,,971.0,3.0,3.0,True
SIN6497-1,SIN6497,4,91,False,60,27.88284,34.2864,N41,7000,750.0,241.0,1.0,,241.0,1.0,1.0,True
SIN6497-2,SIN6497,4,92,False,120,27.88284,34.2864,N41,7000,745.0,360.0,0.0,,360.0,0.0,0.0,True
SIN6497-3,SIN6497,4,93,False,220,27.88284,34.2864,N41,7000,740.0,750.0,2.0,,750.0,2.0,2.0,True
SIN6497-4,SIN6497,4,94,False,350,27.88284,34.2864,N41,7000,735.0,299.0,3.0,,299.0,3.0,3.0,True
SIN6500-1,SIN6500,2,91,False,10,29.983734,32.502789,N41,7000,285.0,180.0,0.0,,180.0,0.0,0.0,True
SIN6500-2,SIN6500,2,92,False,75,29.983734,32.502789,N41,7000,280.0,146.0,2.0,,146.0,2.0,2.0,True
SIN6501-1,SIN6501,3,91,False,50,28.05458,34.4333,N41,7000,660.0,593.0,1.0,,593.0,1.0,1.0,True
SIN6501-2,SIN6501,3,92,False,155,28.05458,34.4333,N41,7000,655.0,471.0,3.0,,471.0,3.0,3.0,True
SIN6501-3,SIN6501,3,93,False,280,28.05458,34.4333,N41,7000,650.0,332.0,0.0,,332.0,0.0,0.0,True
SIN6503-1,SIN6503,4,91,False,40,27.91586,34.33202,N41,7000,325.0,695.0,3.0,,695.0,3.0,3.0,True
SIN6503-2,SIN6503,4,92,False,80,27.91586,34.33202,N41,7000,320.0,696.0,0.0,,696.0,0.0,0.0,True
SIN6503-3,SIN6503,4,93,False,190,27.91586,34.33202,N41,7000,315.0,697.0,1.0,,697.0,1.0,1.0,True
SIN6503-4,SIN6503,4,94,False,250,27.91586,34.33202,N41,7000,305.0,26.0,2.0,,26.0,2.0,2.0,True
SIN6525-1,SIN6525,4,91,False,50,27.128058,33.824198,N41,7000,520.0,937.0,1.0,,937.0,1.0,1.0,True
SIN6525-2,SIN6525,4,92,False,170,27.128058,33.824198,N41,7000,515.0,972.0,0.0,,972.0,0.0,0.0,True
SIN6525-3,SIN6525,4,93,False,240,27.128058,33.824198,N41,7000,510.0,939.0,3.0,,939.0,3.0,3.0,True
SIN6525-4,SIN6525,4,94,False,355,27.128058,33.824198,N41,7000,505.0,902.0,2.0,,902.0,2.0,2.0,True
SIN6527-1,SIN6527,3,91,False,50,29.401555,32.535592,N41,7000,105.0,893.0,1.0,,893.0,1.0,1.0,True
SIN6527-2,SIN6527,3,92,False,125,29.401555,32.535592,N41,7000,100.0,894.0,2.0,,894.0,2.0,2.0,True
SIN6527-3,SIN6527,3,93,False,330,29.401555,32.535592,N41,7000,95.0,895.0,3.0,,895.0,3.0,3.0,True
SIN6530-1,SIN6530,3,91,False,0,27.8562,34.3177,N41,7000,490.0,752.0,0.0,,752.0,0.0,0.0,True
SIN6530-2,SIN6530,3,92,False,220,27.8562,34.3177,N41,7000,485.0,799.0,3.0,,799.0,3.0,3.0,True
SIN6530-3,SIN6530,3,93,False,300,27.8562,34.3177,N41,7000,480.0,537.0,1.0,,537.0,1.0,1.0,True
SIN6533-1,SIN6533,3,91,False,40,28.46825,34.47517,N41,7000,25.0,50.0,2.0,,50.0,2.0,2.0,True
SIN6533-2,SIN6533,3,92,False,80,28.46825,34.47517,N41,7000,20.0,64.0,0.0,,64.0,0.0,0.0,True
SIN6533-3,SIN6533,3,93,False,200,28.46825,34.47517,N41,7000,130.0,807.0,3.0,,807.0,3.0,3.0,True
SIN6538-1,SIN6538,3,91,False,40,27.99772,34.43148,N41,7000,200.0,318.0,2.0,,318.0,2.0,2.0,True
SIN6538-2,SIN6538,3,92,False,90,27.99772,34.43148,N41,7000,180.0,404.0,0.0,,404.0,0.0,0.0,True
SIN6538-3,SIN6538,3,93,False,300,27.99772,34.43148,N41,7000,70.0,595.0,3.0,,595.0,3.0,3.0,True
SIN6541-2,SIN6541,2,92,False,170,27.952111,34.382778,N41,7000,115.0,499.0,3.0,,499.0,3.0,3.0,True
SIN6541-3,SIN6541,2,93,False,290,27.952111,34.382778,N41,7000,105.0,500.0,0.0,,500.0,0.0,0.0,True
SIN6546-1,SIN6546,3,91,False,105,27.07353,33.88659,N41,7000,215.0,883.0,3.0,,883.0,3.0,3.0,True
SIN6546-2,SIN6546,3,92,False,210,27.07353,33.88659,N41,7000,185.0,956.0,0.0,,956.0,0.0,0.0,True
SIN6546-3,SIN6546,3,93,False,320,27.07353,33.88659,N41,7000,180.0,934.0,2.0,,934.0,2.0,2.0,True
SIN6549-1,SIN6549,4,91,False,10,29.3759,32.82843,N41,7000,175.0,644.0,0.0,,644.0,0.0,0.0,True
SIN6549-2,SIN6549,4,92,False,160,29.3759,32.82843,N41,7000,170.0,645.0,1.0,,645.0,1.0,1.0,True
SIN6549-3,SIN6549,4,93,False,240,29.3759,32.82843,N41,7000,155.0,646.0,2.0,,646.0,2.0,2.0,True
SIN6549-4,SIN6549,4,94,False,320,29.3759,32.82843,N41,7000,720.0,743.0,3.0,,743.0,3.0,3.0,True
UPP0140-1,UPP0140,4,91,False,10,28.079722,30.82,N41,7000,25.0,970.0,2.0,,970.0,2.0,2.0,True
UPP0140-2,UPP0140,4,92,False,100,28.079722,30.82,N41,7000,20.0,900.0,0.0,,900.0,0.0,0.0,True
UPP0140-3,UPP0140,4,93,False,170,28.079722,30.82,N41,7000,15.0,429.0,1.0,,429.0,1.0,1.0,True
UPP0140-4,UPP0140,4,94,False,280,28.079722,30.82,N41,7000,10.0,835.0,3.0,,835.0,3.0,3.0,True
UPP0141-1,UPP0141,4,91,False,60,28.09167,30.80758,N41,7000,45.0,931.0,3.0,,931.0,3.0,3.0,True
UPP0141-2,UPP0141,4,92,False,180,28.09167,30.80758,N41,7000,40.0,932.0,0.0,,932.0,0.0,0.0,True
UPP0141-3,UPP0141,4,93,False,260,28.09167,30.80758,N41,7000,35.0,909.0,1.0,,909.0,1.0,1.0,True
UPP0141-4,UPP0141,4,94,False,330,28.09167,30.80758,N41,7000,30.0,930.0,2.0,,930.0,2.0,2.0,True
UPP0163-1,UPP0163,5,91,False,20,27.272226,31.26348,N41,7000,15.0,816.0,0.0,,816.0,0.0,0.0,True
UPP0163-2,UPP0163,5,92,False,120,27.272226,31.26348,N41,7000,10.0,26.0,2.0,,26.0,2.0,2.0,True
UPP0163-3,UPP0163,5,93,False,190,27.272226,31.26348,N41,7000,5.0,651.0,3.0,,651.0,3.0,3.0,True
UPP0163-4,UPP0163,5,94,False,280,27.272226,31.26348,N41,7000,0.0,701.0,1.0,,701.0,1.0,1.0,True
UPP0163-5,UPP0163,5,95,False,340,27.272226,31.26348,N41,7000,20.0,702.0,2.0,,702.0,2.0,2.0,True
UPP0177-1,UPP0177,4,91,False,0,27.202411,31.172749,N41,7000,100.0,805.0,1.0,,805.0,1.0,1.0,True
UPP0177-2,UPP0177,4,92,False,70,27.202411,31.172749,N41,7000,95.0,664.0,0.0,,664.0,0.0,0.0,True
UPP0177-3,UPP0177,4,93,False,140,27.202411,31.172749,N41,7000,90.0,438.0,2.0,,438.0,2.0,2.0,True
UPP0177-4,UPP0177,4,94,False,220,27.202411,31.172749,N41,7000,85.0,779.0,3.0,,779.0,3.0,3.0,True
UPP0280-1,UPP0280,4,91,False,10,26.567694,31.68691,N41,7000,70.0,784.0,0.0,,784.0,0.0,0.0,True
UPP0280-2,UPP0280,4,92,False,100,26.567694,31.68691,N41,7000,800.0,785.0,1.0,,785.0,1.0,1.0,True
UPP0280-3,UPP0280,4,93,False,160,26.567694,31.68691,N41,7000,75.0,553.0,1.0,,553.0,1.0,1.0,True
UPP0280-4,UPP0280,4,94,False,310,26.567694,31.68691,N41,7000,70.0,572.0,0.0,,572.0,0.0,0.0,True
UPP0364-1,UPP0364,4,91,False,50,26.4374638,31.6789291,N41,7000,120.0,606.0,2.0,,606.0,2.0,2.0,True
UPP0364-2,UPP0364,4,92,False,140,26.4374638,31.6789291,N41,7000,755.0,705.0,1.0,,705.0,1.0,1.0,True
UPP0364-3,UPP0364,4,93,False,215,26.4374638,31.6789291,N41,7000,110.0,32.0,0.0,,32.0,0.0,0.0,True
UPP0364-4,UPP0364,4,94,False,290,26.4374638,31.6789291,N41,7000,105.0,567.0,3.0,,567.0,3.0,3.0,True
UPP0367-1,UPP0367,4,91,False,40,26.46169,31.66751,N41,7000,15.0,644.0,0.0,,644.0,0.0,0.0,True
UPP0367-2,UPP0367,4,92,False,100,26.46169,31.66751,N41,7000,10.0,789.0,1.0,,789.0,1.0,1.0,True
UPP0367-3,UPP0367,4,93,False,160,26.46169,31.66751,N41,7000,0.0,39.0,3.0,,39.0,3.0,3.0,True
UPP0367-4,UPP0367,4,94,False,210,26.46169,31.66751,N41,7000,765.0,488.0,0.0,,488.0,0.0,0.0,True
UPP0378-1,UPP0378,4,91,False,10,28.07107,30.82483,N41,7000,40.0,671.0,3.0,,671.0,3.0,3.0,True
UPP0378-2,UPP0378,4,92,False,125,28.07107,30.82483,N41,7000,35.0,429.0,1.0,,429.0,1.0,1.0,True
UPP0378-3,UPP0378,4,93,False,220,28.07107,30.82483,N41,7000,30.0,937.0,1.0,,937.0,1.0,1.0,True
UPP0378-4,UPP0378,4,94,False,300,28.07107,30.82483,N41,7000,25.0,909.0,1.0,,909.0,1.0,1.0,True
UPP0478-2,UPP0478,2,92,False,130,27.27033,31.28301101,N41,7000,215.0,40.0,0.0,,40.0,0.0,0.0,True
UPP0478-4,UPP0478,2,94,False,320,27.27033,31.28301101,N41,7000,655.0,41.0,1.0,,41.0,1.0,1.0,True
UPP0607-1,UPP0607,4,91,False,40,25.688131,32.635932,N41,7000,60.0,23.0,3.0,,23.0,3.0,3.0,True
UPP0607-2,UPP0607,4,92,False,120,25.688131,32.635932,N41,7000,55.0,90.0,2.0,,90.0,2.0,2.0,True
UPP0607-3,UPP0607,4,93,False,220,25.688131,32.635932,N41,7000,50.0,712.0,0.0,,712.0,0.0,0.0,True
UPP0607-4,UPP0607,4,94,False,290,25.688131,32.635932,N41,7000,45.0,469.0,1.0,,469.0,1.0,1.0,True
UPP0870-1,UPP0870,4,91,False,40,26.4452,31.66322,N41,7000,135.0,104.0,0.0,,104.0,0.0,0.0,True
UPP0870-2,UPP0870,4,92,False,105,26.4452,31.66322,N41,7000,130.0,607.0,3.0,,607.0,3.0,3.0,True
UPP0870-3,UPP0870,4,93,False,165,26.4452,31.66322,N41,7000,130.0,152.0,0.0,,152.0,0.0,0.0,True
UPP0870-4,UPP0870,4,94,False,225,26.4452,31.66322,N41,7000,125.0,590.0,2.0,,590.0,2.0,2.0,True
UPP0873-1,UPP0873,4,91,False,130,28.090835,30.817597,N41,7000,5.0,801.0,1.0,,801.0,1.0,1.0,True
UPP0873-2,UPP0873,4,92,False,190,28.090835,30.817597,N41,7000,795.0,802.0,2.0,,802.0,2.0,2.0,True
UPP0873-3,UPP0873,4,93,False,250,28.090835,30.817597,N41,7000,0.0,990.0,2.0,,990.0,2.0,2.0,True
UPP0873-4,UPP0873,4,94,False,310,28.090835,30.817597,N41,7000,715.0,968.0,0.0,,968.0,0.0,0.0,True
UPP0876-2,UPP0876,2,92,False,65,28.077881,30.810463,N41,7000,155.0,780.0,0.0,,780.0,0.0,0.0,True
UPP0876-3,UPP0876,2,93,False,125,28.077881,30.810463,N41,7000,645.0,781.0,1.0,,781.0,1.0,1.0,True
UPP1017-1,UPP1017,2,91,False,0,28.11519,30.74423,N41,7000,95.0,939.0,3.0,,939.0,3.0,3.0,True
UPP1017-2,UPP1017,2,92,False,80,28.11519,30.74423,N41,7000,90.0,910.0,2.0,,910.0,2.0,2.0,True
UPP1070-1,UPP1070,4,91,False,50,25.686897,32.642358,N41,7000,10.0,1004.0,0.0,,1004.0,0.0,0.0,True
UPP1070-2,UPP1070,4,92,False,130,25.686897,32.642358,N41,7000,5.0,1005.0,1.0,,1005.0,1.0,1.0,True
UPP1070-3,UPP1070,4,93,False,240,25.686897,32.642358,N41,7000,0.0,838.0,2.0,,838.0,2.0,2.0,True
UPP1070-4,UPP1070,4,94,False,330,25.686897,32.642358,N41,7000,830.0,1003.0,3.0,,1003.0,3.0,3.0,True
UPP1183-1,UPP1183,4,91,False,65,26.550223,31.728142,N41,7000,395.0,154.0,2.0,,154.0,2.0,2.0,True
UPP1183-2,UPP1183,4,92,False,105,26.550223,31.728142,N41,7000,390.0,765.0,1.0,,765.0,1.0,1.0,True
UPP1183-3,UPP1183,4,93,False,220,26.550223,31.728142,N41,7000,385.0,620.0,0.0,,620.0,0.0,0.0,True
UPP1183-4,UPP1183,4,94,False,290,26.550223,31.728142,N41,7000,380.0,455.0,3.0,,455.0,3.0,3.0,True
UPP1318-1,UPP1318,4,91,False,65,26.176074,32.737635,N41,7000,195.0,632.0,0.0,,632.0,0.0,0.0,True
UPP1318-2,UPP1318,4,92,False,160,26.176074,32.737635,N41,7000,190.0,766.0,2.0,,766.0,2.0,2.0,True
UPP1318-3,UPP1318,4,93,False,245,26.176074,32.737635,N41,7000,185.0,441.0,1.0,,441.0,1.0,1.0,True
UPP1318-4,UPP1318,4,94,False,350,26.176074,32.737635,N41,7000,180.0,435.0,3.0,,435.0,3.0,3.0,True
UPP1325-1,UPP1325,2,91,False,65,26.179181,32.732658,N41,7000,225.0,551.0,3.0,,551.0,3.0,3.0,True
UPP1325-2,UPP1325,2,92,False,150,26.179181,32.732658,N41,7000,220.0,552.0,0.0,,552.0,0.0,0.0,True
UPP1474_1,UPP1474,3,91,False,0,27.1796,31.1949,N41,7000,40.0,589.0,1.0,,589.0,1.0,1.0,True
UPP1474_2,UPP1474,3,92,False,140,27.1796,31.1949,N41,7000,35.0,22.0,2.0,,22.0,2.0,2.0,True
UPP1474_3,UPP1474,3,93,False,280,27.1796,31.1949,N41,7000,30.0,24.0,0.0,,24.0,0.0,0.0,True
UPP1498-1,UPP1498,4,91,False,20,26.545977,31.700046,N41,7000,200.0,793.0,1.0,,793.0,1.0,1.0,True
UPP1498-2,UPP1498,4,92,False,110,26.545977,31.700046,N41,7000,195.0,14.0,2.0,,14.0,2.0,2.0,True
UPP1498-3,UPP1498,4,93,False,170,26.545977,31.700046,N41,7000,190.0,791.0,3.0,,791.0,3.0,3.0,True
UPP1498-4,UPP1498,4,94,False,250,26.545977,31.700046,N41,7000,185.0,792.0,0.0,,792.0,0.0,0.0,True
UPP1694-1,UPP1694,4,91,False,0,27.168327,31.2056983,N41,7000,125.0,151.0,3.0,,151.0,3.0,3.0,True
UPP1694-2,UPP1694,4,92,False,85,27.168327,31.2056983,N41,7000,120.0,724.0,0.0,,724.0,0.0,0.0,True
UPP1694-3,UPP1694,4,93,False,145,27.168327,31.2056983,N41,7000,115.0,654.0,2.0,,654.0,2.0,2.0,True
UPP1694-4,UPP1694,4,94,False,285,27.168327,31.2056983,N41,7000,110.0,9.0,1.0,,9.0,1.0,1.0,True
UPP1960-1,UPP1960,2,91,False,30,26.176053,32.743217,N41,7000,150.0,514.0,2.0,,514.0,2.0,2.0,True
UPP1960-3,UPP1960,2,93,False,290,26.176053,32.743217,N41,7000,145.0,168.0,0.0,,168.0,0.0,0.0,True
UPP1992-1,UPP1992,4,91,False,50,26.55177,31.6973,N41,7000,45.0,30.0,2.0,,30.0,2.0,2.0,True
UPP1992-2,UPP1992,4,92,False,170,26.55177,31.6973,N41,7000,40.0,787.0,3.0,,787.0,3.0,3.0,True
UPP1992-3,UPP1992,4,93,False,240,26.55177,31.6973,N41,7000,35.0,785.0,1.0,,785.0,1.0,1.0,True
UPP1992-4,UPP1992,4,94,False,310,26.55177,31.6973,N41,7000,30.0,116.0,0.0,,116.0,0.0,0.0,True
UPP1993-1,UPP1993,3,91,False,25,26.161168,32.726097,N41,7000,45.0,122.0,2.0,,122.0,2.0,2.0,True
UPP1993-2,UPP1993,3,92,False,110,26.161168,32.726097,N41,7000,40.0,133.0,1.0,,133.0,1.0,1.0,True
UPP1993-3,UPP1993,3,93,False,270,26.161168,32.726097,N41,7000,35.0,84.0,0.0,,84.0,0.0,0.0,True
UPP2120-1,UPP2120,3,91,False,50,27.180678,31.191814,N41,7000,25.0,43.0,3.0,,43.0,3.0,3.0,True
UPP2120-2,UPP2120,3,92,False,225,27.180678,31.191814,N41,7000,20.0,478.0,2.0,,478.0,2.0,2.0,True
UPP2120-3,UPP2120,3,93,False,350,27.180678,31.191814,N41,7000,15.0,76.0,0.0,,76.0,0.0,0.0,True
UPP2129-1,UPP2129,4,91,False,30,26.19311,32.74377,N41,7000,175.0,453.0,1.0,,453.0,1.0,1.0,True
UPP2129-2,UPP2129,4,92,False,145,26.19311,32.74377,N41,7000,170.0,354.0,2.0,,354.0,2.0,2.0,True
UPP2129-3,UPP2129,4,93,False,210,26.19311,32.74377,N41,7000,160.0,804.0,0.0,,804.0,0.0,0.0,True
UPP2129-4,UPP2129,4,94,False,300,26.19311,32.74377,N41,7000,815.0,11.0,3.0,,11.0,3.0,3.0,True
UPP2140-1,UPP2140,4,91,False,125,27.183779,31.181248,N41,7000,60.0,20.0,0.0,,20.0,0.0,0.0,True
UPP2140-2,UPP2140,4,92,False,195,27.183779,31.181248,N41,7000,705.0,21.0,1.0,,21.0,1.0,1.0,True
UPP2140-3,UPP2140,4,93,False,270,27.183779,31.181248,N41,7000,60.0,557.0,1.0,,557.0,1.0,1.0,True
UPP2140-4,UPP2140,4,194,False,335,27.183779,31.181248,N41,7000,55.0,12.0,0.0,,12.0,0.0,0.0,True
UPP2142-1,UPP2142,5,91,False,60,27.181844,31.196504,N41,7000,390.0,504.0,0.0,,504.0,0.0,0.0,True
UPP2142-2,UPP2142,5,92,False,150,27.181844,31.196504,N41,7000,385.0,38.0,2.0,,38.0,2.0,2.0,True
UPP2142-3,UPP2142,5,93,False,210,27.181844,31.196504,N41,7000,380.0,800.0,0.0,,800.0,0.0,0.0,True
UPP2142-4,UPP2142,5,94,False,270,27.181844,31.196504,N41,7000,375.0,391.0,3.0,,391.0,3.0,3.0,True
UPP2142-5,UPP2142,5,95,False,340,27.181844,31.196504,N41,7000,165.0,697.0,1.0,,697.0,1.0,1.0,True
UPP2170-1,UPP2170,3,91,False,5,27.188575,31.172618,N41,7000,330.0,439.0,3.0,,439.0,3.0,3.0,True
