incident_id,session_id,start_time,end_time,serving_cell_key,serving_pci,serving_eci,latitude,longitude,detection_case,coverage_or_planning_review,priority_score_0_100,impact_score_0_100,detection_confidence_0_100,severity,requires_human_review
INC-000101,542020041221088+20250827103926+Fiji-Nadi-LTE-DL-D!20250827103843,2025-08-27 00:36:55+02:00,2025-08-27 00:36:57+02:00,ECI:1071647.0,469.0,1071647.0,-17.8132629,177.4349241,radio_limited_degradation,True,83.65,99.24,64.6,High,False
INC-000102,542020041221088+20250827103926+Fiji-Nadi-LTE-DL-D!20250827103843,2025-08-27 00:36:59+02:00,2025-08-27 00:37:00+02:00,ECI:1065032.0,469.0,1065032.0,-17.81326291,177.43492408,radio_limited_degradation,True,71.01,90.87,46.74,High,False
INC-000103,542020041221088+20250827103926+Fiji-Nadi-LTE-DL-D!20250827103843,2025-08-27 00:37:03+02:00,2025-08-27 00:37:03+02:00,ECI:1071687.0,395.0,1071687.0,-17.81326291,177.43492408,ca_underperformance,False,79.6,79.32,79.94,High,False
INC-000104,542020041221088+20250827103926+Fiji-Nadi-LTE-DL-D!20250827103843,2025-08-27 00:37:14+02:00,2025-08-27 00:37:14+02:00,ECI:1071637.0,395.0,1071637.0,-17.813265,177.4349066,radio_limited_degradation,True,76.62,92.23,57.54,High,False
INC-000105,542020041221088+20250827103926+Fiji-Nadi-LTE-DL-D!20250827103843,2025-08-27 00:37:17+02:00,2025-08-27 00:37:25+02:00,ECI:1064755.0,148.0,1064755.0,-17.81313213,177.43488232,radio_limited_degradation,True,82.17,99.99,60.46,High,False
INC-000106,542020041221088+20250827103926+Fiji-Nadi-LTE-DL-D!20250827103843,2025-08-27 00:37:34+02:00,2025-08-27 00:37:34+02:00,ECI:1071687.0,395.0,1071687.0,-17.81228968,177.43440274,radio_limited_degradation,True,67.8,91.17,39.23,High,False
INC-000107,542020041221088+20250827103926+Fiji-Nadi-LTE-DL-D!20250827103843,2025-08-27 00:37:42+02:00,2025-08-27 00:37:43+02:00,ECI:1071637.0,395.0,1071637.0,-17.81169578,177.43406413000002,radio_limited_degradation,True,63.61,88.19,33.56,Medium,False
INC-000108,542020041221088+20250827104126+Fiji-Nadi-LTE-DL-D!20250827104054,2025-08-27 00:39:47+02:00,2025-08-27 00:39:48+02:00,ECI:1071666.0,393.0,1071666.0,-17.80575725,177.4303451,temporal_local_drop,False,71.78,69.81,75.43,High,False
INC-000109,542020041221088+20250827104126+Fiji-Nadi-LTE-DL-D!20250827104054,2025-08-27 00:40:25+02:00,2025-08-27 00:40:26+02:00,ECI:1071667.0,395.0,1071667.0,-17.805751604999998,177.42816044,temporal_local_drop,False,69.96,67.51,72.95,High,False
INC-000110,542020041221088+20250827104347+Fiji-Nadi-LTE-DL-D!20250827104305,2025-08-27 00:42:00+02:00,2025-08-27 00:42:01+02:00,ECI:1071666.0,393.0,1071666.0,-17.80138615,177.4317068,temporal_local_drop,False,63.49,56.59,71.92,Medium,False
INC-000111,542020041221088+20250827104347+Fiji-Nadi-LTE-DL-D!20250827104305,2025-08-27 00:42:17+02:00,2025-08-27 00:42:17+02:00,ECI:1071636.0,393.0,1071636.0,-17.79943666,177.43284277,temporal_local_drop,False,81.25,74.22,89.85,High,False
INC-000112,542020041221088+20250827104347+Fiji-Nadi-LTE-DL-D!20250827104305,2025-08-27 00:42:31+02:00,2025-08-27 00:42:33+02:00,ECI:1071636.0,393.0,1071636.0,-17.79763094,177.43363434,radio_limited_degradation,True,84.7,76.27,95.0,High,False
INC-000113,542020041221088+20250827104347+Fiji-Nadi-LTE-DL-D!20250827104305,2025-08-27 00:42:48+02:00,2025-08-27 00:42:57+02:00,ECI:1064992.0,469.0,1064992.0,-17.79606085,177.43574719999998,radio_limited_degradation,True,82.15,90.98,80.44,High,False
INC-000114,542020041221088+20250827104347+Fiji-Nadi-LTE-DL-D!20250827104305,2025-08-27 00:42:59+02:00,2025-08-27 00:43:02+02:00,ECI:1073214.0,148.0,1073214.0,-17.79541948,177.436788305,ca_underperformance,True,79.35,75.92,83.54,High,False
INC-000115,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:43:24+02:00,2025-08-27 00:43:25+02:00,ECI:1073174.0,431.0,1073174.0,-17.79264936,177.438679485,radio_limited_degradation,True,72.98,71.41,74.89,High,False
INC-000116,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:43:37+02:00,2025-08-27 00:43:37+02:00,ECI:1073174.0,431.0,1073174.0,-17.7910956,177.4397878,temporal_local_drop,False,84.66,89.54,78.7,High,False
INC-000117,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:43:45+02:00,2025-08-27 00:43:45+02:00,ECI:1073174.0,431.0,1073174.0,-17.79030335,177.44033869,temporal_local_drop,False,82.83,86.18,78.73,High,False
INC-000118,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:43:53+02:00,2025-08-27 00:43:53+02:00,ECI:1073174.0,431.0,1073174.0,-17.7892713,177.441017,temporal_local_drop,False,89.01,85.64,93.12,High,False
INC-000119,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:44:06+02:00,2025-08-27 00:44:07+02:00,ECI:1073174.0,431.0,1073174.0,-17.787881385,177.44199272499998,radio_limited_degradation,True,88.97,92.38,89.59,High,False
INC-000120,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:44:13+02:00,2025-08-27 00:44:14+02:00,ECI:1073174.0,431.0,1073174.0,-17.78713286,177.44252854500002,radio_limited_degradation,True,70.76,60.59,83.2,High,False
INC-000121,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:44:41+02:00,2025-08-27 00:44:41+02:00,ECI:1067841.0,127.0,1067841.0,-17.7850217,177.4453903,temporal_local_drop,False,82.01,82.83,81.0,High,False
INC-000122,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:44:49+02:00,2025-08-27 00:44:50+02:00,ECI:1067841.0,127.0,1067841.0,-17.78450218,177.446156145,radio_limited_degradation,True,86.11,88.81,82.8,High,False
INC-000123,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:44:58+02:00,2025-08-27 00:44:58+02:00,ECI:1067841.0,127.0,1067841.0,-17.78396004,177.44696711,temporal_local_drop,False,84.73,87.78,81.0,High,False
INC-000124,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:45:06+02:00,2025-08-27 00:45:07+02:00,ECI:1067841.0,127.0,1067841.0,-17.78336509,177.447902865,temporal_local_drop,False,88.98,86.12,92.48,High,False
INC-000125,542020041221088+20250827104707+Fiji-Nadi-LTE-DL-D!20250827104518,2025-08-27 00:45:15+02:00,2025-08-27 00:45:15+02:00,ECI:1067841.0,127.0,1067841.0,-17.78286388,177.44865373,radio_limited_degradation,True,82.68,82.58,82.8,High,False
INC-000126,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:45:33+02:00,2025-08-27 00:45:34+02:00,ECI:1067841.0,127.0,1067841.0,-17.781489465,177.450703755,radio_limited_degradation,True,85.65,80.99,91.35,High,False
INC-000127,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:45:44+02:00,2025-08-27 00:45:45+02:00,ECI:1067841.0,127.0,1067841.0,-17.780925855,177.45150843,temporal_local_drop,False,84.76,72.3,100.0,High,False
INC-000128,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:45:55+02:00,2025-08-27 00:45:56+02:00,ECI:1067841.0,127.0,1067841.0,-17.780577450000003,177.4520284,temporal_local_drop,False,81.91,74.64,93.46,High,False
INC-000129,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:46:10+02:00,2025-08-27 00:46:10+02:00,ECI:1067841.0,127.0,1067841.0,-17.77995724,177.45296557,temporal_local_drop,False,71.01,67.35,75.49,High,False
INC-000130,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:46:24+02:00,2025-08-27 00:46:25+02:00,ECI:1067840.0,126.0,1067840.0,-17.778821835000002,177.45411454,temporal_local_drop,False,78.83,77.05,81.0,High,False
INC-000131,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:46:37+02:00,2025-08-27 00:46:39+02:00,ECI:1067839.0,128.0,1067839.0,-17.77750304,177.45464118,temporal_local_drop,False,80.68,80.42,81.0,High,False
INC-000132,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:46:49+02:00,2025-08-27 00:46:51+02:00,ECI:1067839.0,128.0,1067839.0,-17.7760703,177.4551398,radio_limited_degradation,True,88.54,83.16,95.12,High,False
INC-000133,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:47:00+02:00,2025-08-27 00:47:01+02:00,ECI:1067839.0,128.0,1067839.0,-17.774933609999998,177.45554154500002,temporal_local_drop,False,83.0,84.64,83.91,High,False
INC-000134,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:47:09+02:00,2025-08-27 00:47:10+02:00,ECI:1067839.0,128.0,1067839.0,-17.773815205,177.45592663000002,temporal_local_drop,False,84.39,87.17,81.0,High,False
INC-000135,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:47:17+02:00,2025-08-27 00:47:19+02:00,ECI:1067839.0,128.0,1067839.0,-17.77291024,177.45619808,radio_limited_degradation,True,87.18,90.76,100.0,High,False
INC-000136,542020041221088+20250827105427+Fiji-Nadi-LTE-DL-D!20250827104733,2025-08-27 00:47:26+02:00,2025-08-27 00:47:27+02:00,ECI:1067839.0,128.0,1067839.0,-17.771823915,177.456279285,radio_limited_degradation,True,83.83,84.68,82.8,High,False
INC-000137,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:47:42+02:00,2025-08-27 00:47:44+02:00,ECI:1067839.0,128.0,1067839.0,-17.76983621,177.4557547,temporal_local_drop,False,77.51,74.66,81.0,High,False
INC-000138,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:47:53+02:00,2025-08-27 00:47:54+02:00,ECI:3631414.0,214.0,3631414.0,-17.768632705,177.45530437,temporal_local_drop,False,83.36,85.3,81.0,High,False
INC-000139,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:48:10+02:00,2025-08-27 00:48:12+02:00,ECI:1066034.0,348.0,1066034.0,-17.76671022,177.4545906,radio_limited_degradation,True,74.79,72.94,77.05,High,False
INC-000140,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:48:33+02:00,2025-08-27 00:48:34+02:00,ECI:1066034.0,124.0,1066034.0,-17.764178225000002,177.4557409,radio_limited_degradation,True,74.39,85.59,61.88,High,False
INC-000141,542020041221088+20250827105947+Fiji-Nadi-LTE-DL-D!20250827104944,2025-08-27 00:49:01+02:00,2025-08-27 00:49:02+02:00,ECI:3631422.0,212.0,3631422.0,-17.76260215,177.4577531,temporal_local_drop,False,77.62,74.85,81.0,High,False
INC-000142,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:49:53+02:00,2025-08-27 00:49:53+02:00,EARFCN:41186.0|PCI:348.0,348.0,,-17.7620919,177.4578741,ca_underperformance,False,88.13,86.33,90.33,High,False
INC-000143,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:49:55+02:00,2025-08-27 00:49:55+02:00,ECI:1070898.0,212.0,1070898.0,-17.7620408,177.4579112,radio_limited_degradation,True,74.47,69.74,80.25,High,False
INC-000144,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:50:10+02:00,2025-08-27 00:50:10+02:00,ECI:1070898.0,212.0,1070898.0,-17.7626664,177.4589538,temporal_local_drop,False,80.7,80.8,80.58,High,False
INC-000145,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:50:18+02:00,2025-08-27 00:50:18+02:00,ECI:1070898.0,212.0,1070898.0,-17.7629862,177.4595338,temporal_local_drop,False,88.61,94.83,81.0,High,False
INC-000146,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:50:34+02:00,2025-08-27 00:50:34+02:00,ECI:1070898.0,212.0,1070898.0,-17.7635759,177.4610403,temporal_local_drop,False,88.4,94.46,81.0,High,False
INC-000147,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:50:42+02:00,2025-08-27 00:50:42+02:00,ECI:1070898.0,212.0,1070898.0,-17.7637548,177.4618999,temporal_local_drop,False,66.63,57.72,77.53,High,False
INC-000148,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:50:59+02:00,2025-08-27 00:51:00+02:00,ECI:3631423.0,213.0,3631423.0,-17.764194000000003,177.46363465000002,radio_limited_degradation,True,72.59,67.52,78.79,High,False
INC-000149,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:51:19+02:00,2025-08-27 00:51:20+02:00,ECI:3631423.0,213.0,3631423.0,-17.76331744,177.46422227,temporal_local_drop,False,72.46,72.92,71.9,High,False
INC-000150,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:51:31+02:00,2025-08-27 00:51:31+02:00,ECI:1070901.0,348.0,1070901.0,-17.76277069,177.46446166,radio_limited_degradation,True,68.48,72.23,63.9,High,False
INC-000151,542020041221088+20250827110227+Fiji-Nadi-LTE-DL-D!20250827105156,2025-08-27 00:51:51+02:00,2025-08-27 00:51:56+02:00,ECI:3631430.0,210.0,3631430.0,-17.76171904,177.4650015,radio_limited_degradation,True,88.21,78.57,100.0,Medium,True
INC-000152,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:17+02:00,2025-08-27 00:52:19+02:00,ECI:1067296.0,112.0,1067296.0,-17.76198099,177.4651363,ca_underperformance,True,67.71,85.45,82.72,Medium,False
INC-000153,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:21+02:00,2025-08-27 00:52:22+02:00,ECI:3631420.0,210.0,3631420.0,-17.761993955,177.46493477,radio_limited_degradation,True,80.17,89.42,68.86,High,False
INC-000154,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:29+02:00,2025-08-27 00:52:32+02:00,ECI:1068852.0,112.0,1068852.0,-17.762232155,177.46467661999998,radio_limited_degradation,True,76.8,84.54,67.35,Medium,False
INC-000155,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:36+02:00,2025-08-27 00:52:36+02:00,ECI:1067286.0,212.0,1067286.0,-17.76251478,177.46458487,ca_underperformance,False,91.26,90.11,92.67,Critical,False
INC-000156,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:44+02:00,2025-08-27 00:52:46+02:00,ECI:3631430.0,210.0,3631430.0,-17.76296587,177.46440958,radio_limited_degradation,True,81.59,82.07,84.64,High,False
INC-000157,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:52:53+02:00,2025-08-27 00:52:54+02:00,ECI:3631430.0,210.0,3631430.0,-17.763491254999998,177.46423715499998,temporal_local_drop,False,85.1,88.46,81.0,High,False
INC-000158,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:53:02+02:00,2025-08-27 00:53:03+02:00,ECI:3631432.0,210.0,3631432.0,-17.7640903,177.46400152500001,temporal_local_drop,False,76.95,82.88,78.2,High,False
INC-000159,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:53:08+02:00,2025-08-27 00:53:09+02:00,ECI:1067296.0,110.0,1067296.0,-17.764279469999998,177.46401668,ca_underperformance,True,65.32,76.57,61.04,High,False
INC-000160,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:53:11+02:00,2025-08-27 00:53:13+02:00,ECI:1068852.0,210.0,1068852.0,-17.76438507,177.46420017,radio_limited_degradation,True,75.84,88.53,69.19,High,False
INC-000161,542020041221088+20250827110647+Fiji-Nadi-LTE-DL-D!20250827105407,2025-08-27 00:53:36+02:00,2025-08-27 00:53:37+02:00,ECI:1067289.0,110.0,1067289.0,-17.765516825,177.466060835,radio_limited_degradation,True,64.29,67.98,61.02,Medium,False
INC-000162,542020041221088+20250827111028+Fiji-Nadi-LTE-DL-D!20250827105621,2025-08-27 00:55:16+02:00,2025-08-27 00:55:18+02:00,ECI:1068850.0,111.0,1068850.0,-17.76878376,177.47576939,temporal_sudden_drop,False,66.38,62.05,71.67,Medium,True
INC-000163,542020041221088+20250827111428+Fiji-Nadi-LTE-DL-D!20250827105835,2025-08-27 00:57:42+02:00,2025-08-27 00:57:43+02:00,ECI:1073462.0,81.0,1073462.0,-17.777578265000002,177.47787002500002,ca_underperformance,False,67.05,62.12,73.08,High,False
INC-000164,542020041221088+20250827111708+Fiji-Nadi-LTE-DL-D!20250827110046,2025-08-27 00:58:44+02:00,2025-08-27 00:58:44+02:00,EARFCN:41384.0|PCI:81.0,81.0,,-17.7788295,177.4829867,temporal_local_drop,False,67.49,51.74,86.75,High,False
INC-000165,542020041221088+20250827111708+Fiji-Nadi-LTE-DL-D!20250827110046,2025-08-27 00:59:34+02:00,2025-08-27 00:59:36+02:00,ECI:1070366.0,333.0,1070366.0,-17.78033225,177.485392,radio_limited_degradation,True,78.37,89.44,64.84,High,False
INC-000166,542020041221088+20250827112048+Fiji-Nadi-LTE-DL-D!20250827110300,2025-08-27 01:00:57+02:00,2025-08-27 01:00:57+02:00,ECI:1070356.0,333.0,1070356.0,-17.7820418,177.4892468,temporal_local_drop,False,76.91,58.98,98.82,High,False
INC-000167,542020041221088+20250827112048+Fiji-Nadi-LTE-DL-D!20250827110300,2025-08-27 01:01:47+02:00,2025-08-27 01:01:48+02:00,ECI:1070366.0,333.0,1070366.0,-17.77982675,177.48911225,radio_limited_degradation,True,61.35,65.47,68.75,Medium,False
INC-000168,542020041221088+20250827112048+Fiji-Nadi-LTE-DL-D!20250827110300,2025-08-27 01:02:47+02:00,2025-08-27 01:02:48+02:00,ECI:1070366.0,333.0,1070366.0,-17.77507755,177.4880666,temporal_local_drop,False,60.37,61.85,73.31,Medium,False
INC-000169,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:03:26+02:00,2025-08-27 01:03:27+02:00,ECI:1073430.0,80.0,1073430.0,-17.77126595,177.48768065000002,radio_limited_degradation,True,68.3,69.99,79.46,High,False
INC-000170,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:03:31+02:00,2025-08-27 01:03:33+02:00,ECI:1073468.0,80.0,1073468.0,-17.770745,177.4874512,rb_conditioned_expected_underperformance,False,57.94,59.4,60.85,Medium,False
INC-000171,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:03:37+02:00,2025-08-27 01:03:44+02:00,ECI:1073460.0,82.0,1073460.0,-17.76989775,177.4875633,ca_underperformance,True,78.12,90.81,81.24,High,False
INC-000172,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:03:51+02:00,2025-08-27 01:03:53+02:00,ECI:1073463.0,82.0,1073463.0,-17.76869953,177.4881082,radio_limited_degradation,True,76.33,91.0,72.83,High,False
INC-000173,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:03:59+02:00,2025-08-27 01:03:59+02:00,ECI:1067335.0,108.0,1067335.0,-17.7682644,177.4888325,ca_underperformance,False,88.82,81.17,98.16,High,False
INC-000174,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:04:06+02:00,2025-08-27 01:04:07+02:00,ECI:1070366.0,80.0,1070366.0,-17.76774795,177.4894319,radio_limited_degradation,True,57.18,53.64,61.5,Medium,False
INC-000175,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:04:21+02:00,2025-08-27 01:04:21+02:00,ECI:1067325.0,108.0,1067325.0,-17.7668296,177.4903266,rb_conditioned_expected_underperformance,False,71.1,70.21,72.19,High,False
INC-000176,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:04:52+02:00,2025-08-27 01:04:53+02:00,ECI:1067315.0,108.0,1067315.0,-17.7646791,177.48850595,ca_underperformance,False,56.89,54.14,61.04,Medium,False
INC-000177,542020041221088+20250827112649+Fiji-Nadi-LTE-DL-D!20250827110516,2025-08-27 01:05:11+02:00,2025-08-27 01:05:11+02:00,ECI:1067325.0,108.0,1067325.0,-17.7633849,177.487468,radio_limited_degradation,True,66.86,63.44,71.05,High,False
INC-000178,542020041221088+20250827112909+Fiji-Nadi-LTE-DL-D!20250827110725,2025-08-27 01:07:22+02:00,2025-08-27 01:07:23+02:00,ECI:1068850.0,111.0,1068850.0,-17.7676589,177.476876,rb_conditioned_expected_underperformance,False,64.85,56.52,75.04,Medium,False
INC-000179,542020041221088+20250827113229+Fiji-Nadi-LTE-DL-D!20250827110935,2025-08-27 01:08:23+02:00,2025-08-27 01:08:25+02:00,ECI:1068850.0,348.0,1068850.0,-17.7639056,177.4758275,ca_underperformance,True,66.06,70.18,63.48,Medium,False
INC-000180,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:12:01+02:00,2025-08-27 01:12:01+02:00,ECI:1072190.0,448.0,1072190.0,-17.7556717,177.46335923,temporal_local_drop,False,80.67,64.86,100.0,High,False
INC-000181,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:12:33+02:00,2025-08-27 01:12:33+02:00,ECI:1072180.0,448.0,1072180.0,-17.7534753,177.4607174,radio_limited_degradation,True,72.49,85.49,56.61,High,False
INC-000182,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:12:50+02:00,2025-08-27 01:12:50+02:00,ECI:1067316.0,110.0,1067316.0,-17.7522093,177.4594024,radio_limited_degradation,True,64.95,89.63,34.78,Medium,False
INC-000183,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:13:03+02:00,2025-08-27 01:13:03+02:00,ECI:1072183.0,215.0,1072183.0,-17.7515366,177.4586678,ca_underperformance,False,73.17,72.6,73.86,High,False
INC-000184,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:13:06+02:00,2025-08-27 01:13:06+02:00,ECI:1068343.0,50.0,1068343.0,-17.7513454,177.4584585,ca_underperformance,False,88.21,86.63,90.14,High,False
INC-000185,542020041221088+20250827114050+Fiji-Nadi-LTE-DL-D!20250827111354,2025-08-27 01:13:43+02:00,2025-08-27 01:13:43+02:00,ECI:1067296.0,110.0,1067296.0,-17.75027078,177.45526801,radio_limited_degradation,True,70.57,69.29,72.13,High,False
INC-000186,542020041221088+20250827114430+Fiji-Nadi-LTE-DL-D!20250827111604,2025-08-27 01:14:35+02:00,2025-08-27 01:14:36+02:00,ECI:3631422.0,212.0,3631422.0,-17.7551663,177.45554765,ca_underperformance,True,75.93,71.59,81.24,High,False
