incident_id,session_id,start_time,end_time,serving_cell_key,serving_pci,detection_case,priority_score_0_100,impact_score_0_100,detection_confidence_0_100,severity,requires_human_review
INC-000397,542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,2025-08-27 03:35:48+02:00,2025-08-27 03:35:51+02:00,ECI:1065523.0,133.0,ca_underperformance,74.46,76.48,72.0,High,False
INC-000398,542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,2025-08-27 03:35:58+02:00,2025-08-27 03:35:59+02:00,ECI:1065524.0,361.0,temporal_sudden_drop,73.19,57.71,92.11,High,False
INC-000399,542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,2025-08-27 03:36:19+02:00,2025-08-27 03:36:21+02:00,ECI:1065524.0,133.0,radio_limited_degradation,64.13,62.47,67.0,Medium,False
INC-000400,542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,2025-08-27 03:36:27+02:00,2025-08-27 03:36:29+02:00,ECI:1065524.0,133.0,ca_underperformance,88.6,79.28,100.0,High,False
INC-000401,542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,2025-08-27 03:36:42+02:00,2025-08-27 03:36:43+02:00,ECI:1064754.0,147.0,temporal_local_drop,68.68,70.18,66.85,High,False
INC-000402,542020041221088+20250827135549+Fiji-Nadi-LTE-DL-D!20250827133724,2025-08-27 03:37:20+02:00,2025-08-27 03:37:20+02:00,ECI:1065527.0,133.0,radio_limited_degradation,66.39,68.01,64.41,High,False
INC-000403,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,2025-08-27 03:38:04+02:00,2025-08-27 03:38:04+02:00,ECI:1065527.0,133.0,temporal_local_drop,67.74,56.9,80.98,High,False
INC-000404,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,2025-08-27 03:38:27+02:00,2025-08-27 03:38:28+02:00,ECI:1069336.0,135.0,temporal_local_drop,71.32,70.06,79.3,High,False
INC-000405,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,2025-08-27 03:38:43+02:00,2025-08-27 03:38:45+02:00,ECI:1069336.0,135.0,ca_underperformance,94.66,91.1,99.01,High,False
INC-000406,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,2025-08-27 03:39:00+02:00,2025-08-27 03:39:01+02:00,ECI:1069374.0,137.0,radio_limited_degradation,78.84,83.35,73.6,High,False
INC-000407,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,2025-08-27 03:39:13+02:00,2025-08-27 03:39:14+02:00,ECI:1069374.0,137.0,radio_limited_degradation,77.17,62.51,100.0,High,False
INC-000408,542020041221088+20250827135649+Fiji-Nadi-LTE-DL-D!20250827133934,2025-08-27 03:39:26+02:00,2025-08-27 03:39:26+02:00,ECI:1069374.0,137.0,radio_limited_degradation,79.26,83.89,73.6,High,False
INC-000409,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:39:42+02:00,2025-08-27 03:39:42+02:00,ECI:1069374.0,137.0,ca_underperformance,95.28,91.42,100.0,Critical,False
INC-000410,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:39:44+02:00,2025-08-27 03:39:44+02:00,ECI:1069374.0,137.0,temporal_local_drop,70.86,69.92,72.0,High,False
INC-000411,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:39:54+02:00,2025-08-27 03:39:54+02:00,ECI:1069374.0,137.0,temporal_local_drop,69.26,69.23,69.3,High,False
INC-000412,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:40:28+02:00,2025-08-27 03:40:29+02:00,ECI:1069373.0,135.0,temporal_local_drop,78.22,70.03,88.22,High,False
INC-000413,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:40:36+02:00,2025-08-27 03:40:36+02:00,ECI:1069373.0,135.0,radio_limited_degradation,81.09,87.22,73.6,High,False
INC-000414,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:40:44+02:00,2025-08-27 03:40:46+02:00,ECI:1069373.0,135.0,radio_limited_degradation,80.83,86.74,87.49,High,False
INC-000415,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:41:03+02:00,2025-08-27 03:41:03+02:00,ECI:1069373.0,135.0,temporal_local_drop,74.47,66.63,84.06,High,False
INC-000416,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:41:08+02:00,2025-08-27 03:41:17+02:00,ECI:1069373.0,135.0,radio_limited_degradation,88.41,93.13,92.89,High,False
INC-000417,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:41:22+02:00,2025-08-27 03:41:22+02:00,ECI:1069373.0,135.0,ca_underperformance,92.06,85.56,100.0,Critical,False
INC-000418,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:41:27+02:00,2025-08-27 03:41:35+02:00,ECI:1069373.0,135.0,radio_limited_degradation,93.32,97.63,89.83,High,False
INC-000419,542020041221088+20250827135949+Fiji-Nadi-LTE-DL-D!20250827134144,2025-08-27 03:41:41+02:00,2025-08-27 03:41:41+02:00,ECI:1069373.0,135.0,radio_limited_degradation,83.05,90.79,73.6,High,False
INC-000420,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,2025-08-27 03:42:00+02:00,2025-08-27 03:42:01+02:00,ECI:1069373.0,135.0,temporal_local_drop,73.87,65.37,85.74,High,False
INC-000421,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,2025-08-27 03:42:08+02:00,2025-08-27 03:42:08+02:00,ECI:1069373.0,135.0,temporal_local_drop,80.24,86.99,72.0,High,False
INC-000422,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,2025-08-27 03:42:16+02:00,2025-08-27 03:42:16+02:00,ECI:1069373.0,135.0,temporal_local_drop,81.3,88.91,72.0,High,False
INC-000423,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,2025-08-27 03:42:24+02:00,2025-08-27 03:42:24+02:00,ECI:1069373.0,135.0,temporal_local_drop,82.14,77.5,87.82,High,False
INC-000424,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,2025-08-27 03:42:31+02:00,2025-08-27 03:42:31+02:00,ECI:1069373.0,135.0,temporal_local_drop,77.85,82.63,72.0,High,False
INC-000425,542020041221088+20250827140149+Fiji-Nadi-LTE-DL-D!20250827134245,2025-08-27 03:42:40+02:00,2025-08-27 03:42:41+02:00,ECI:1069373.0,135.0,temporal_local_drop,83.24,81.5,100.0,High,False
INC-000426,542020041221088+20250827140349+Fiji-Nadi-LTE-DL-D!20250827135601,2025-08-27 03:54:00+02:00,2025-08-27 03:54:19+02:00,ECI:1066048.0,123.0,radio_limited_degradation,78.7,90.69,64.05,High,False
INC-000427,542020041221088+20250827140349+Fiji-Nadi-LTE-DL-D!20250827135601,2025-08-27 03:54:25+02:00,2025-08-27 03:54:30+02:00,ECI:1066048.0,123.0,radio_limited_degradation,72.51,71.62,85.57,High,False
INC-000428,542020041221088+20250827140349+Fiji-Nadi-LTE-DL-D!20250827135601,2025-08-27 03:55:02+02:00,2025-08-27 03:55:02+02:00,ECI:1067071.0,130.0,radio_limited_degradation,72.27,87.0,54.26,High,False
INC-000429,542020041221088+20250827140609+Fiji-Nadi-LTE-DL-D!20250827135810,2025-08-27 03:56:16+02:00,2025-08-27 03:56:17+02:00,ECI:1066035.0,123.0,temporal_local_drop,64.58,61.24,81.9,Medium,False
INC-000430,542020041221088+20250827140609+Fiji-Nadi-LTE-DL-D!20250827135810,2025-08-27 03:56:24+02:00,2025-08-27 03:56:25+02:00,ECI:1066035.0,123.0,temporal_local_drop,78.86,79.63,91.07,High,False
INC-000431,542020041221088+20250827140609+Fiji-Nadi-LTE-DL-D!20250827135810,2025-08-27 03:56:34+02:00,2025-08-27 03:56:34+02:00,ECI:1066035.0,123.0,temporal_local_drop,79.52,75.2,84.8,High,False
INC-000432,542020041221088+20250827140609+Fiji-Nadi-LTE-DL-D!20250827135810,2025-08-27 03:56:46+02:00,2025-08-27 03:56:47+02:00,ECI:1066035.0,123.0,radio_limited_degradation,73.78,75.14,73.6,High,False
INC-000433,542020041221088+20250827140609+Fiji-Nadi-LTE-DL-D!20250827135810,2025-08-27 03:57:12+02:00,2025-08-27 03:57:13+02:00,ECI:1066034.0,124.0,temporal_local_drop,66.88,63.01,72.0,High,False
INC-000434,542020041221088+20250827140609+Fiji-Nadi-LTE-DL-D!20250827135810,2025-08-27 03:57:39+02:00,2025-08-27 03:57:39+02:00,ECI:1066034.0,124.0,temporal_local_drop,72.6,63.54,83.68,High,False
INC-000435,542020041221088+20250827140609+Fiji-Nadi-LTE-DL-D!20250827135810,2025-08-27 03:58:09+02:00,2025-08-27 03:58:09+02:00,ECI:1066034.0,124.0,radio_limited_degradation,66.46,63.29,70.34,High,False
INC-000436,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 03:58:30+02:00,2025-08-27 03:58:32+02:00,ECI:1066034.0,124.0,temporal_local_drop,79.15,84.8,82.51,High,False
INC-000437,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 03:58:42+02:00,2025-08-27 03:58:42+02:00,ECI:1066034.0,124.0,radio_limited_degradation,77.44,80.58,73.6,High,False
INC-000438,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 03:58:51+02:00,2025-08-27 03:58:52+02:00,ECI:1066034.0,124.0,temporal_local_drop,79.33,85.32,72.0,High,False
INC-000439,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 03:59:01+02:00,2025-08-27 03:59:03+02:00,ECI:1066034.0,124.0,radio_limited_degradation,76.93,79.65,73.6,High,False
INC-000440,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 03:59:13+02:00,2025-08-27 03:59:13+02:00,ECI:1066034.0,124.0,temporal_local_drop,76.49,80.17,72.0,High,False
INC-000441,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 03:59:23+02:00,2025-08-27 03:59:23+02:00,ECI:1066034.0,124.0,radio_limited_degradation,77.15,80.05,73.6,High,False
INC-000442,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 03:59:32+02:00,2025-08-27 03:59:33+02:00,ECI:1066034.0,124.0,radio_limited_degradation,83.36,82.19,85.86,High,False
INC-000443,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 03:59:42+02:00,2025-08-27 03:59:42+02:00,ECI:1066034.0,124.0,radio_limited_degradation,77.69,81.03,73.6,High,False
INC-000444,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 03:59:54+02:00,2025-08-27 03:59:54+02:00,ECI:1066034.0,124.0,radio_limited_degradation,75.43,76.93,73.6,High,False
INC-000445,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 04:00:11+02:00,2025-08-27 04:00:12+02:00,ECI:1066034.0,124.0,radio_limited_degradation,90.82,86.97,95.53,Critical,False
INC-000446,542020041221088+20250827140810+Fiji-Nadi-LTE-DL-D!20250827140022,2025-08-27 04:00:21+02:00,2025-08-27 04:00:22+02:00,ECI:1066034.0,124.0,radio_limited_degradation,81.47,78.71,93.01,High,False
INC-000447,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,2025-08-27 04:00:32+02:00,2025-08-27 04:00:32+02:00,ECI:1066034.0,124.0,radio_limited_degradation,78.91,83.25,73.6,High,False
INC-000448,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,2025-08-27 04:00:42+02:00,2025-08-27 04:00:42+02:00,ECI:1066034.0,124.0,temporal_local_drop,77.43,81.87,72.0,High,False
INC-000449,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,2025-08-27 04:01:01+02:00,2025-08-27 04:01:03+02:00,ECI:1066034.0,124.0,radio_limited_degradation,89.02,89.96,91.28,High,False
INC-000450,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,2025-08-27 04:01:13+02:00,2025-08-27 04:01:13+02:00,ECI:1066034.0,124.0,temporal_local_drop,87.21,83.71,91.48,High,False
INC-000451,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,2025-08-27 04:01:22+02:00,2025-08-27 04:01:23+02:00,ECI:1066034.0,124.0,temporal_local_drop,80.49,87.43,72.0,High,False
INC-000452,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,2025-08-27 04:01:35+02:00,2025-08-27 04:01:35+02:00,ECI:1066034.0,124.0,temporal_local_drop,77.3,81.63,72.0,High,False
INC-000453,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,2025-08-27 04:01:45+02:00,2025-08-27 04:01:46+02:00,ECI:1066034.0,124.0,temporal_local_drop,75.01,77.47,72.0,High,False
INC-000454,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,2025-08-27 04:02:00+02:00,2025-08-27 04:02:00+02:00,ECI:1066034.0,124.0,temporal_local_drop,74.88,77.23,72.0,High,False
INC-000455,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,2025-08-27 04:02:12+02:00,2025-08-27 04:02:12+02:00,ECI:1066034.0,124.0,radio_limited_degradation,76.61,79.07,73.6,High,False
INC-000456,542020041221088+20250827140850+Fiji-Nadi-LTE-DL-D!20250827140234,2025-08-27 04:02:29+02:00,2025-08-27 04:02:29+02:00,ECI:1066034.0,124.0,temporal_local_drop,86.75,80.09,94.88,High,False
INC-000457,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,2025-08-27 04:02:43+02:00,2025-08-27 04:02:43+02:00,EARFCN:41186.0|PCI:124.0,124.0,temporal_local_drop,80.59,64.7,100.0,High,False
INC-000458,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,2025-08-27 04:02:47+02:00,2025-08-27 04:02:47+02:00,ECI:1066034.0,124.0,temporal_local_drop,76.52,80.21,72.0,High,False
INC-000459,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,2025-08-27 04:02:55+02:00,2025-08-27 04:02:56+02:00,ECI:1066034.0,124.0,temporal_local_drop,74.79,77.08,72.0,High,False
INC-000460,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,2025-08-27 04:03:12+02:00,2025-08-27 04:03:12+02:00,ECI:1066034.0,124.0,temporal_local_drop,68.31,54.55,85.12,High,False
INC-000461,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,2025-08-27 04:03:35+02:00,2025-08-27 04:03:35+02:00,ECI:1066034.0,124.0,temporal_local_drop,81.07,80.35,81.95,High,False
INC-000462,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,2025-08-27 04:03:43+02:00,2025-08-27 04:03:44+02:00,ECI:1066034.0,124.0,temporal_local_drop,78.27,83.4,82.61,High,False
INC-000463,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,2025-08-27 04:03:53+02:00,2025-08-27 04:03:54+02:00,ECI:1066034.0,124.0,radio_limited_degradation,76.22,78.36,73.6,High,False
INC-000464,542020041221088+20250827141110+Fiji-Nadi-LTE-DL-D!20250827140445,2025-08-27 04:04:19+02:00,2025-08-27 04:04:20+02:00,ECI:1066034.0,124.0,radio_limited_degradation,74.77,75.72,73.6,High,False
INC-000465,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:04:58+02:00,2025-08-27 04:04:58+02:00,ECI:1066036.0,125.0,temporal_local_drop,76.19,69.02,84.96,High,False
INC-000466,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:05:02+02:00,2025-08-27 04:05:08+02:00,ECI:1066036.0,125.0,radio_limited_degradation,78.01,81.61,100.0,High,False
INC-000467,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:05:14+02:00,2025-08-27 04:05:14+02:00,ECI:1066036.0,125.0,temporal_local_drop,78.67,61.21,100.0,High,False
INC-000468,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:05:20+02:00,2025-08-27 04:05:21+02:00,ECI:1066036.0,125.0,radio_limited_degradation,87.24,86.67,87.94,High,False
INC-000469,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:05:28+02:00,2025-08-27 04:05:29+02:00,ECI:1066036.0,125.0,radio_limited_degradation,80.96,86.98,73.6,High,False
INC-000470,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:05:41+02:00,2025-08-27 04:05:41+02:00,ECI:1066036.0,125.0,radio_limited_degradation,74.16,78.86,68.42,High,False
INC-000471,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:06:15+02:00,2025-08-27 04:06:20+02:00,ECI:1067151.0,125.0,radio_limited_degradation,77.57,98.76,81.46,High,False
INC-000472,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:06:22+02:00,2025-08-27 04:06:22+02:00,ECI:1067151.0,339.0,radio_limited_degradation,78.33,99.88,51.99,High,False
INC-000473,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:06:24+02:00,2025-08-27 04:06:24+02:00,ECI:1067208.0,339.0,ca_underperformance,72.64,73.2,71.95,High,False
INC-000474,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:06:42+02:00,2025-08-27 04:06:42+02:00,ECI:1068749.0,402.0,radio_limited_degradation,76.34,98.71,49.01,High,False
INC-000475,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:06:49+02:00,2025-08-27 04:06:50+02:00,ECI:1066311.0,122.0,ca_underperformance,74.28,98.8,63.21,High,False
INC-000476,542020041221088+20250827141150+Fiji-Nadi-LTE-DL-D!20250827140658,2025-08-27 04:06:52+02:00,2025-08-27 04:06:58+02:00,ECI:1068615.0,122.0,ca_underperformance,88.98,92.85,88.67,High,False
INC-000477,542020041221088+20250827141230+Fiji-Nadi-LTE-DL-D!20250827140734,2025-08-27 04:07:10+02:00,2025-08-27 04:07:10+02:00,ECI:1066019.0,125.0,radio_limited_degradation,78.62,99.8,52.73,High,False
INC-000478,542020041221088+20250827141230+Fiji-Nadi-LTE-DL-D!20250827140734,2025-08-27 04:07:13+02:00,2025-08-27 04:07:16+02:00,ECI:1069375.0,125.0,ca_underperformance,74.59,92.07,76.71,Medium,False
INC-000479,542020041221088+20250827141230+Fiji-Nadi-LTE-DL-D!20250827140734,2025-08-27 04:07:21+02:00,2025-08-27 04:07:21+02:00,ECI:1069372.0,136.0,radio_limited_degradation,73.7,79.28,66.89,High,False
INC-000480,542020041221088+20250827144511+Fiji-Nadi-LTE-DL-D!20250827144430,2025-08-27 04:42:28+02:00,2025-08-27 04:42:40+02:00,ECI:1068749.0,402.0,radio_limited_degradation,72.96,90.98,50.97,High,False
INC-000481,542020041221088+20250827144511+Fiji-Nadi-LTE-DL-D!20250827144430,2025-08-27 04:43:13+02:00,2025-08-27 04:43:16+02:00,ECI:1066294.0,122.0,ca_underperformance,82.45,86.43,77.58,Medium,False
INC-000482,542020041221088+20250827144511+Fiji-Nadi-LTE-DL-D!20250827144430,2025-08-27 04:43:19+02:00,2025-08-27 04:43:20+02:00,ECI:1066294.0,487.0,radio_limited_degradation,72.98,90.98,50.99,High,False
INC-000483,542020041221088+20250827144731+Fiji-Nadi-LTE-DL-D!20250827144643,2025-08-27 04:44:52+02:00,2025-08-27 04:44:52+02:00,ECI:1066036.0,125.0,ca_underperformance,70.81,69.87,71.95,High,False
INC-000484,542020041221088+20250827144731+Fiji-Nadi-LTE-DL-D!20250827144643,2025-08-27 04:45:03+02:00,2025-08-27 04:45:07+02:00,ECI:1066311.0,487.0,radio_limited_degradation,73.9,90.95,53.19,High,False
INC-000485,542020041221088+20250827144731+Fiji-Nadi-LTE-DL-D!20250827144643,2025-08-27 04:45:30+02:00,2025-08-27 04:45:31+02:00,ECI:1070870.0,350.0,temporal_local_drop,69.53,64.72,75.41,High,False
INC-000486,542020041221088+20250827144731+Fiji-Nadi-LTE-DL-D!20250827144643,2025-08-27 04:46:01+02:00,2025-08-27 04:46:01+02:00,ECI:3625779.0,116.0,ca_underperformance,74.66,72.6,77.17,High,False
INC-000487,542020041221088+20250827145151+Fiji-Nadi-LTE-DL-D!20250827145113,2025-08-27 04:50:00+02:00,2025-08-27 04:50:02+02:00,ECI:1068852.0,112.0,rb_conditioned_expected_underperformance,58.2,61.69,56.42,Medium,False
INC-000488,542020041221088+20250827145151+Fiji-Nadi-LTE-DL-D!20250827145113,2025-08-27 04:50:20+02:00,2025-08-27 04:50:23+02:00,ECI:1067296.0,110.0,radio_limited_degradation,71.34,88.65,50.18,High,False
INC-000489,542020041221088+20250827145611+Fiji-Nadi-LTE-DL-D!20250827145542,2025-08-27 04:53:40+02:00,2025-08-27 04:53:40+02:00,ECI:1068853.0,111.0,temporal_local_drop,67.1,55.65,81.1,High,False
INC-000490,542020041221088+20250827145611+Fiji-Nadi-LTE-DL-D!20250827145542,2025-08-27 04:54:04+02:00,2025-08-27 04:54:05+02:00,ECI:1068853.0,111.0,ca_underperformance,57.59,59.96,61.29,Medium,False
INC-000491,542020041221088+20250827145831+Fiji-Nadi-LTE-DL-D!20250827145756,2025-08-27 04:55:54+02:00,2025-08-27 04:55:54+02:00,ECI:1068854.0,113.0,ca_underperformance,83.18,74.49,93.81,High,False
INC-000492,542020041221088+20250827145831+Fiji-Nadi-LTE-DL-D!20250827145756,2025-08-27 04:57:52+02:00,2025-08-27 04:57:52+02:00,ECI:1068854.0,113.0,temporal_local_drop,76.6,62.12,94.29,High,False
INC-000493,542020041221088+20250827150031+Fiji-Nadi-LTE-DL-D!20250827150011,2025-08-27 05:00:10+02:00,2025-08-27 05:00:10+02:00,ECI:1068853.0,111.0,ca_underperformance,66.07,60.63,72.72,High,False
INC-000494,542020041221088+20250827150151+Fiji-Nadi-LTE-DL-D!20250827150045,2025-08-27 05:00:27+02:00,2025-08-27 05:00:29+02:00,ECI:1068855.0,111.0,ca_underperformance,75.54,73.34,88.95,Medium,False
INC-000495,542020041221088+20250827150911+Fiji-Nadi-LTE-DL-D!20250827150839,2025-08-27 05:06:38+02:00,2025-08-27 05:06:49+02:00,ECI:1072183.0,448.0,radio_limited_degradation,77.06,90.98,60.11,High,False
INC-000496,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:09:09+02:00,2025-08-27 05:09:10+02:00,ECI:1072150.0,448.0,radio_limited_degradation,78.46,87.65,67.22,High,False
INC-000497,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:09:19+02:00,2025-08-27 05:09:20+02:00,ECI:1072150.0,448.0,rb_conditioned_expected_underperformance,51.87,53.64,50.51,Medium,False
INC-000498,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:09:25+02:00,2025-08-27 05:09:27+02:00,ECI:3625798.0,115.0,radio_limited_degradation,85.65,75.18,98.45,Medium,False
INC-000499,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:10:03+02:00,2025-08-27 05:10:13+02:00,ECI:3625798.0,115.0,radio_limited_degradation,77.36,68.46,88.24,High,False
INC-000500,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:10:18+02:00,2025-08-27 05:10:18+02:00,ECI:3625798.0,115.0,temporal_local_drop,75.92,79.13,72.0,High,False
INC-000501,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:10:29+02:00,2025-08-27 05:10:29+02:00,ECI:3625800.0,114.0,temporal_local_drop,85.09,84.82,85.41,High,False
INC-000502,542020041221088+20250827151132+Fiji-Nadi-LTE-DL-D!20250827151053,2025-08-27 05:10:37+02:00,2025-08-27 05:10:38+02:00,ECI:3625800.0,114.0,radio_limited_degradation,82.69,90.12,77.51,High,False
